,Unnamed: 0,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate
1341,,28/Nov/2025,Ryanair,FR4545,Porto (OPO),06:45,"En hora, Ha salido",189.0,Boeing 737-800,S21
1342,,28/Nov/2025,easyJet Europe,EC7101,"Basel, Switzerland/Mulhouse (BSL)",07:20,"En hora, Ha salido",156.0,Airbus A319,R10
1343,,28/Nov/2025,easyJet Europe,EC7199,Edinburgh (EDI),07:20,"En hora, Ha salido",156.0,Airbus A319,M3
1344,,28/Nov/2025,Lauda Europe,LW2889,Palma de Mallorca (PMI),07:40,"En hora, Ha salido",180.0,Airbus A320,R13
1345,,28/Nov/2025,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),08:00,"En hora, Ha salido",189.0,Boeing 737-800,U37
1346,,28/Nov/2025,Ryanair,FR3976,Dublin (DUB),08:00,"En hora, Ha salido",197.0,Boeing 737 MAX 8,Y59
1347,,28/Nov/2025,Ryanair,FR3185,Rabat (RBA),08:10,"En hora, Ha salido",189.0,Boeing 737-800,W46
1348,,28/Nov/2025,Ryanair,FR6973,Rome (FCO),08:15,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U32
1349,,28/Nov/2025,easyJet Europe,EC1376,Geneva (GVA),08:40,"En hora, Ha salido",156.0,Airbus A319,R11
1350,,28/Nov/2025,Ryanair,FR5752,Valletta (MLA),08:40,"Retrasado, Ha salido 08:51",197.0,Boeing 737 MAX 8,U31
1351,,28/Nov/2025,Ryanair,FR1165,Sevilla (SVQ),09:00,"En hora, Ha salido",189.0,Boeing 737-800,S20
1352,,28/Nov/2025,Wizz Air,W62048,Krakow (KRK),09:05,"Retrasado, Ha salido 11:23",239.0,Airbus A321neo,S24
1353,,28/Nov/2025,easyJet Europe,EC3737,Milan (MXP),09:10,"Retrasado, Ha salido 10:04",180.0,Airbus A320,R10
1354,,28/Nov/2025,Ryanair,FR2834,Charleroi (CRL),09:15,"En hora, Ha salido",189.0,Boeing 737-800,U33
1355,,28/Nov/2025,Air Arabia Maroc,3O374,Casablanca (CMN),09:25,"En hora, Ha salido",180.0,Airbus A320,W44
1356,,28/Nov/2025,Lauda Europe,LW12,Vienna (VIE),09:25,"Retrasado, Ha salido 09:50",180.0,Airbus A320,R13
1357,,28/Nov/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"En hora, Ha salido",230.0,Airbus A321,S23
1358,,28/Nov/2025,Wizz Air Malta,W45088,Tirana (TIA),09:25,"En hora, Ha salido",230.0,Airbus A321,Y54
1359,,28/Nov/2025,Wizz Air,W62376,Budapest (BUD),09:25,"En hora, Ha salido",239.0,Airbus A321neo,U35
1360,,28/Nov/2025,Ryanair,FR3028,Ibiza (IBZ),09:40,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S26
1361,,28/Nov/2025,Ryanair,FR3320,Milan (BGY),09:45,"Retrasado, Ha salido 10:45",189.0,Boeing 737-800,R11
1362,,28/Nov/2025,Transavia,HV6788,Eindhoven (EIN),09:45,"En hora, Ha salido",189.0,Boeing 737-800,R14
1363,,28/Nov/2025,Easyjet,U26654,Birmingham (BHX),09:45,"Retrasado, Ha salido",180.0,Airbus A320,M
1364,,28/Nov/2025,Air Arabia Maroc,3O378,Tanger (TNG),09:50,"En hora, Ha salido",180.0,Airbus A320,W45
1365,,28/Nov/2025,easyJet Europe,EC7656,Lisbon (LIS),09:55,"Retrasado, Ha salido 10:12",230.0,Airbus A321,R11
1366,,28/Nov/2025,Air Serbia,JU581,Belgrade (BEG),09:55,"En hora, Ha salido",144.0,Airbus A319,Y58
1367,,28/Nov/2025,Ryanair,FR9015,London (STN),10:00,"En hora, Ha salido",189.0,Boeing 737-800,W42
1368,,28/Nov/2025,Wizz Air Malta,W46018,Rome (FCO),10:00,"Retrasado, Ha salido 10:17",239.0,Airbus A321neo,S24
1369,,28/Nov/2025,Ryanair,FR6920,Dublin (DUB),10:05,"En hora, Ha salido",189.0,Boeing 737-800,Y55
1370,,28/Nov/2025,Transavia,HV5132,Amsterdam (AMS),10:05,"Retrasado, Ha salido 10:19",232.0,Airbus A321neo,U31
1371,,28/Nov/2025,Eurowings,EW7521,Hamburg (HAM),10:10,"En hora, Ha salido",180.0,Airbus A320,S20
1372,,28/Nov/2025,Wizz Air,W61476,Warsaw (WAW),10:15,Ha salido,239.0,Airbus A321neo,S
1373,,28/Nov/2025,Ryanair,FR2239,Marrakech (RAK),10:20,"En hora, Ha salido",189.0,Boeing 737-800,Y57
1374,,28/Nov/2025,Easyjet,U22002,Manchester (MAN),10:25,"En hora, Ha salido",186.0,Airbus A320neo,M8
1375,,28/Nov/2025,easyJet Europe,EC7131,Nice/Cote D'Azur (NCE),10:30,"Retrasado, Ha salido 10:41",156.0,Airbus A319,R15
1376,,28/Nov/2025,Ryanair,FR6267,Edinburgh (EDI),10:30,"En hora, Ha salido",189.0,Boeing 737-800,W44
1377,,28/Nov/2025,easyJet Europe,EC4212,Napoli (NAP),10:35,"En hora, Ha salido",180.0,Airbus A320,R9
1378,,28/Nov/2025,Transavia,HV6064,Rotterdam (RTM),10:40,"En hora, Ha salido",189.0,Boeing 737-800,U35
1379,,28/Nov/2025,Easyjet,U22704,Bristol (BRS),10:50,"Retrasado, Ha salido 11:07",186.0,Airbus A320neo,M3
1380,,28/Nov/2025,Ryanair,FR5270,Manchester (MAN),10:55,"En hora, Ha salido",197.0,Boeing 737 MAX 8,Y54
1381,,28/Nov/2025,BUZZ,RR8384,Budapest (BUD),11:00,"En hora, Ha salido",189.0,Boeing 737-800,S21
1382,,28/Nov/2025,Ryanair,FR3166,Palermo (PMO),11:10,"En hora, Ha salido",189.0,Boeing 737-800,S25
1383,,28/Nov/2025,FLYONE Armenia,3F232,Yerevan (EVN),11:30,Ha salido,180.0,Airbus A320,W
1384,,28/Nov/2025,Aer Lingus,EI563,Dublin (DUB),11:35,"En hora, Ha salido",174.0,Airbus A320,Y58
1385,,28/Nov/2025,Ryanair,FR3121,Beauvais (BVA),11:35,"En hora, Ha salido",197.0,Boeing 737 MAX 8,R14
1386,,28/Nov/2025,Lauda Europe,LW2896,Palma de Mallorca (PMI),11:35,"En hora, Ha salido",180.0,Airbus A320,S20
1387,,28/Nov/2025,easyJet Europe,EC7141,Strasbourg (SXB),11:45,"En hora, Ha salido",156.0,Airbus A319,R12
1388,,28/Nov/2025,BUZZ,RR3049,Krakow (KRK),11:45,"En hora, Ha salido",189.0,Boeing 737-800,U33
1389,,28/Nov/2025,Easyjet,U28056,London (LGW),11:45,"En hora, Ha salido",156.0,Airbus A319,M6
1390,,28/Nov/2025,Icelandair,FI597,Keflavik (KEF),11:50,"Retrasado, Ha salido 12:56",184.0,Boeing 757-200,S22
1391,,28/Nov/2025,Ryanair,FR774,Torino (TRN),11:55,"En hora, Ha salido",189.0,Boeing 737-800,U31
1392,,28/Nov/2025,easyJet Europe,EC8064,London (LGW),12:15,"Retrasado, Ha salido 12:27",156.0,Airbus A319,M8
1393,,28/Nov/2025,Ryanair,FR4585,Porto (OPO),12:15,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U35
1394,,28/Nov/2025,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:30,"Retrasado, Ha salido 12:47",189.0,Boeing 737 MAX 8,U32
1395,,28/Nov/2025,Ryanair,FR575,Bologna (BLQ),12:45,"En hora, Ha salido",197.0,Boeing 737 MAX 8,R11
1396,,28/Nov/2025,Ryanair,FR58,Napoli (NAP),12:45,"Retrasado, Ha salido",189.0,Boeing 737-800,U
1397,,28/Nov/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"En hora, Ha salido",239.0,Airbus A321neo,Y55
1398,,28/Nov/2025,Ryanair,FR6874,Dublin (DUB),12:55,"Retrasado, Ha salido 13:18",189.0,Boeing 737-800,W42
1399,,28/Nov/2025,Wizz Air,W67022,Bratislava (BTS),12:55,"Retrasado, Programado 15:25",230.0,Airbus A321,S
1400,,28/Nov/2025,Wizz Air Malta,W46330,Milan (MXP),13:10,"Retrasado, Ha salido 13:42",239.0,Airbus A321neo,S24
1401,,28/Nov/2025,HiSky,H4264,Bucharest (OTP),13:20,"En hora, Ha salido",186.0,Airbus A320,R13
1402,,28/Nov/2025,Norwegian Air Shuttle,DY1741,Oslo (OSL),13:25,"En hora, Ha salido",189.0,Boeing 737-800,S23
1403,,28/Nov/2025,Pegasus Airlines,PC1528,Izmir (ADB),13:30,"En hora, Ha salido",180.0,Airbus A320,Y57
1404,,28/Nov/2025,Turkish Airlines,TK608,Ankara (ESB),13:40,"En hora, Ha salido",165.0,Boeing 737-800,W45
1405,,28/Nov/2025,Ryanair,FR6078,Ouarzazate (OZZ),13:50,"Retrasado, Programado 14:32",189.0,Boeing 737-800,W42
1406,,28/Nov/2025,Jet2,LS804,Manchester (MAN),13:50,"Retrasado, Ha salido 14:06",189.0,Boeing 737-800,W44
1407,,28/Nov/2025,Ryanair,FR3180,Rome (FCO),13:55,"En hora, Ha salido",189.0,Boeing 737-800,S21
1408,,28/Nov/2025,Air Baltic,BT684,Riga (RIX),14:05,"En hora, Ha salido",148.0,Airbus A220-300,U35
1409,,28/Nov/2025,easyJet Europe,EC7153,Milan (MXP),14:20,"En hora, Ha salido",156.0,Airbus A319,R15
1410,,28/Nov/2025,Lauda Europe,LW7351,Vienna (VIE),14:20,"En hora, Programado",180.0,Airbus A320,R14
1411,,28/Nov/2025,Transavia,TO4755,Paris (ORY),14:20,"Retrasado, Programado 14:40",186.0,Airbus A320neo,U31
1412,,28/Nov/2025,Ryanair,FR8215,London (STN),14:35,"En hora, Programado",189.0,Boeing 737-800,Y58
1413,,28/Nov/2025,easyJet Europe,EC7107,Geneva (GVA),14:40,"En hora, Programado",156.0,Airbus A319,R11
1414,,28/Nov/2025,Volotea,V71443,Ancona (AOI),14:45,"En hora, Programado",180.0,Airbus A320,S20
1415,,28/Nov/2025,Wizz Air,W64406,Sofia (SOF),14:50,"Retrasado, Programado 15:20",239.0,Airbus A321neo,R
1416,,28/Nov/2025,Ryanair,FR2507,Cologne-Bonn (CGN),14:55,"En hora, Programado",189.0,Boeing 737-800,S24
1417,,28/Nov/2025,Ryanair,FR867,Venice (VCE),14:55,"En hora, Programado",189.0,Boeing 737-800,U37
1418,,28/Nov/2025,SmartWings,QS1059,Prague (PRG),14:55,"En hora, Programado",149.0,Airbus A220-300,U32
1419,,28/Nov/2025,Ryanair,FR1342,Palma de Mallorca (PMI),15:00,"En hora, Programado",189.0,Boeing 737-800,U41
1420,,28/Nov/2025,Ryanair,FR5718,Bratislava (BTS),15:10,"En hora, Ha salido",189.0,Boeing 737-800,S22
1421,,28/Nov/2025,Volotea,V73735,Corvera (RMU),15:15,"En hora, Ha salido",156.0,Airbus A319,S21
1422,,28/Nov/2025,Ryanair,FR483,Malaga (AGP),15:25,"Retrasado, Ha salido 17:08",197.0,Boeing 737 MAX 8,R14
1423,,28/Nov/2025,Wizz Air Malta,W46728,Venice (VCE),15:40,"En hora, Ha salido",239.0,Airbus A321neo,S23
1424,,28/Nov/2025,Pegasus Airlines,PC1094,Istanbul (SAW),15:45,"Retrasado, Ha salido 16:01",239.0,Airbus A321neo,Y55
1425,,28/Nov/2025,Ryanair,FR9045,London (STN),16:05,"Retrasado, Ha salido 17:18",189.0,Boeing 737-800,Y57
1426,,28/Nov/2025,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),16:15,"En hora, Ha salido",189.0,Boeing 737-800,U41
1427,,28/Nov/2025,Ryanair,FR2925,Brussels (BRU),16:15,"En hora, Ha salido",189.0,Boeing 737-800,U35
1428,,28/Nov/2025,Ryanair,FR6985,Rome (FCO),16:15,"En hora, Ha salido",189.0,Boeing 737-800,U31
1429,,28/Nov/2025,Wizz Air Malta,W43564,Timisoara (TSR),16:25,"En hora, Ha salido",180.0,Airbus A320,S20
1430,,28/Nov/2025,Ryanair,FR3129,Ibiza (IBZ),16:45,"En hora, Ha salido",189.0,Boeing 737-800,R12
1431,,28/Nov/2025,easyJet Europe,EC7173,Berlin (BER),16:50,"Retrasado, Ha salido 17:05",156.0,Airbus A319,R11
1432,,28/Nov/2025,Volotea,V73700,Vitoria (VIT),16:50,"En hora, Ha salido",180.0,Airbus A320,S22
1433,,28/Nov/2025,Ryanair,FR878,Venice (VCE),16:55,"En hora, Ha salido",189.0,Boeing 737-800,U33
1434,,28/Nov/2025,Ryanair,FR4587,Porto (OPO),17:05,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S24
1435,,28/Nov/2025,Wizz Air,W67920,Kopitnari (KUT),17:15,"En hora, Ha salido",239.0,Airbus A321neo,Y54
1436,,28/Nov/2025,Ryanair,FR3076,Stockholm (ARN),17:30,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U34
1437,,28/Nov/2025,Volotea,V73573,Asturias (OVD),17:40,"En hora, Ha salido",156.0,Airbus A319,S21
1438,,28/Nov/2025,Transavia,HV5134,Amsterdam (AMS),17:45,"Retrasado, Ha salido 19:37",189.0,Boeing 737-800,U35
1439,,28/Nov/2025,Ryanair,FR6341,Rome (FCO),18:00,"En hora, Ha salido",189.0,Boeing 737-800,U33
1440,,28/Nov/2025,Ryanair,FR6353,Milan (BGY),18:00,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S20
1441,,28/Nov/2025,easyJet Europe,EC7205,Southampton (SOU),18:10,"En hora, Ha salido",156.0,Airbus A319,M8
1442,,28/Nov/2025,Air Arabia Maroc,3O398,Rabat (RBA),18:30,"Retrasado, Ha salido 18:46",174.0,Airbus A320,W45
1443,,28/Nov/2025,FlyOne,5F5512,Chisinau (KIV),18:30,"En hora, Ha salido",180.0,Airbus A320,Y55
1444,,28/Nov/2025,Wizz Air Malta,W43686,Iasi (IAS),18:30,"En hora, Ha salido",180.0,Airbus A320,S22
1445,,28/Nov/2025,Ryanair,FR2098,Bologna (BLQ),18:35,"En hora, Ha salido",189.0,Boeing 737-800,U31
1446,,28/Nov/2025,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:45,"En hora, Ha salido",156.0,Airbus A319,R11
1447,,28/Nov/2025,Ryanair,FR3189,Fes (FEZ),18:50,"Retrasado, Ha salido 19:01",189.0,Boeing 737-800,Y58
1448,,28/Nov/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"En hora, Ha salido",230.0,Airbus A321,S25
1449,,28/Nov/2025,easyJet Europe,EC7155,Milan (MXP),19:10,"En hora, Ha salido",156.0,Airbus A319,R12
1450,,28/Nov/2025,Ryanair,FR149,Berlin (BER),19:15,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U32
1451,,28/Nov/2025,Ryanair,FR3078,Lisbon (LIS),19:20,"En hora, Ha salido",189.0,Boeing 737-800,S23
1452,,28/Nov/2025,BUZZ,RR6330,Sofia (SOF),19:20,"En hora, Ha salido",189.0,Boeing 737-800,S24
1453,,28/Nov/2025,Volotea,V72165,Nantes/Atlantique (NTE),19:30,"En hora, Ha salido",156.0,Airbus A319,S20
1454,,28/Nov/2025,Eurowings,EW9443,Dusseldorf (DUS),19:35,"Retrasado, Ha salido 19:49",239.0,Airbus A321neo,U34
1455,,28/Nov/2025,Ryanair,FR2330,Al Aaroui (NDR),19:35,"En hora, Ha salido",189.0,Boeing 737-800,W42
1456,,28/Nov/2025,Lauda Europe,LW7362,Vienna (VIE),19:40,"Retrasado, Ha salido 20:22",180.0,Airbus A320,R14
1457,,28/Nov/2025,Easyjet,U28058,London (LGW),19:40,"En hora, Ha salido",156.0,Airbus A319,M6
1458,,28/Nov/2025,Ryanair,FR6374,Beauvais (BVA),19:45,"Retrasado, Ha salido 20:12",189.0,Boeing 737-800,U37
1459,,28/Nov/2025,Eurowings,EW2521,Stuttgart (STR),19:55,"Retrasado, Ha salido 20:31",239.0,Airbus A321neo,U33
1460,,28/Nov/2025,Volotea,V71415,Verona (VRN),19:55,"En hora, Ha salido",180.0,Airbus A320,S21
1461,,28/Nov/2025,Wizz Air,W64666,Larnaca (LCA),19:55,"En hora, Ha salido",230.0,Airbus A321,Y54
1462,,28/Nov/2025,Ryanair,FR1527,Valletta (MLA),20:05,"En hora, Ha salido",189.0,Boeing 737-800,R13
1463,,28/Nov/2025,Ryanair,FR2402,Sevilla (SVQ),20:10,"Retrasado, Ha salido 21:05",197.0,Boeing 737 MAX 8,R13
1464,,28/Nov/2025,Ryanair,FR6275,Edinburgh (EDI),20:10,"Retrasado, Ha salido 20:24",189.0,Boeing 737-800,Y55
1465,,28/Nov/2025,Ryanair,FR6305,Milan (BGY),20:10,"En hora, Ha salido",189.0,Boeing 737-800,U31
1466,,28/Nov/2025,Wizz Air,W62096,Krakow (KRK),20:10,"En hora, Ha salido",239.0,Airbus A321neo,S25
1467,,28/Nov/2025,easyJet Europe,EC1956,Milan (LIN),20:15,"En hora, Ha salido",180.0,Airbus A320,R11
1468,,28/Nov/2025,Wizz Air Malta,W42940,Vienna (VIE),20:20,"En hora, Ha salido",239.0,Airbus A321neo,S22
1469,,28/Nov/2025,Ryanair,FR3792,Birmingham (BHX),20:25,"En hora, Ha salido",189.0,Boeing 737-800,W45
1470,,28/Nov/2025,T'Way Air,TW408,Seoul/Incheon (ICN),20:30,"En hora, Ha salido",246.0,Airbus A330-200,W44
1471,,28/Nov/2025,Volotea,V72135,Bordeaux (BOD),20:30,"Retrasado, Ha salido 20:40",180.0,Airbus A320,S24
1472,,28/Nov/2025,Ryanair,FR7539,Milan (MXP),20:35,"En hora, Ha salido",189.0,Boeing 737-800,S23
1473,,28/Nov/2025,Ryanair,FR8631,Tanger (TNG),20:35,"Retrasado, Programado 21:40",189.0,Boeing 737-800,Y55
1474,,28/Nov/2025,Air Serbia,JU585,Belgrade (BEG),20:35,"En hora, Ha salido",144.0,Airbus A319,Y58
1475,,28/Nov/2025,BUZZ,RR1786,Vilnius (VNO),20:35,"Retrasado, Ha salido 20:58",197.0,Boeing 737 MAX 8,U34
1476,,28/Nov/2025,Luxair,LG3592,Luxembourg (LUX),20:40,"Retrasado, Ha salido 20:59",142.0,Boeing 737-700,R12
1477,,28/Nov/2025,Wizz Air,W62378,Budapest (BUD),20:45,"Retrasado, Ha salido 21:02",239.0,Airbus A321neo,S20
1478,,28/Nov/2025,Ryanair,FR5710,Napoli (NAP),20:50,"Retrasado, Ha salido 21:25",197.0,Boeing 737 MAX 8,U35
1479,,28/Nov/2025,Transavia,TO4759,Paris (ORY),20:50,"Retrasado, Ha salido 21:13",186.0,Airbus A320neo,U32
1480,,28/Nov/2025,Easyjet,U22326,London (LTN),20:55,"En hora, Ha salido",186.0,Airbus A320neo,M8
1481,,28/Nov/2025,BUZZ,RR8394,Budapest (BUD),21:00,"En hora, Ha salido",189.0,Boeing 737-800,R9
1482,,28/Nov/2025,Aer Lingus,EI565,Dublin (DUB),21:05,"Retrasado, Ha salido 21:56",174.0,Airbus A320,Y54
1483,,28/Nov/2025,Easyjet,U23374,Liverpool (LPL),21:05,"Retrasado, Ha salido 21:34",180.0,Airbus A320,M6
1484,,28/Nov/2025,Ryanair,FR3174,Ibiza (IBZ),21:10,"Retrasado, Ha salido 21:23",189.0,Boeing 737-800,R10
1485,,28/Nov/2025,easyJet Europe,EC1380,Geneva (GVA),21:15,"En hora, Ha salido",180.0,Airbus A320,R14
1486,,28/Nov/2025,Wizz Air Malta,W43178,Bucharest (BBU),21:20,"En hora, Ha salido",230.0,Airbus A321,S21
1487,,28/Nov/2025,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,"En hora, Ha salido",180.0,Airbus A320,S25
1488,,28/Nov/2025,BUZZ,RR6944,Warsaw (WMI),21:30,"En hora, Ha salido",189.0,Boeing 737-800,R11
1489,,28/Nov/2025,Ryanair,FR7808,London (LTN),21:35,"En hora, Ha salido",189.0,Boeing 737-800,Y57
1490,,28/Nov/2025,Wizz Air Malta,W46020,Rome (FCO),21:35,"En hora, Ha salido",239.0,Airbus A321neo,S22
1491,,28/Nov/2025,Ryanair,FR8669,Dublin (DUB),21:40,"Retrasado, Ha salido 21:53",189.0,Boeing 737-800,W46
1492,,28/Nov/2025,Ryanair,FR9811,London (STN),21:40,"En hora, Ha salido",189.0,Boeing 737-800,W45
1493,,28/Nov/2025,easyJet Europe,EC7682,Lisbon (LIS),21:45,"En hora, Ha salido",230.0,Airbus A321,R12
1494,,28/Nov/2025,Ryanair,FR2495,Palma de Mallorca (PMI),21:45,"En hora, Ha salido",189.0,Boeing 737-800,S23
1495,,28/Nov/2025,Ryanair,FR6597,Manchester (MAN),21:45,"En hora, Ha salido",189.0,Boeing 737-800,W42
1496,,28/Nov/2025,Ryanair,FR2250,Marrakech (RAK),21:55,"En hora, Programado",189.0,Boeing 737-800,Y58
1497,,28/Nov/2025,Wizz Air,W64116,Belgrade (BEG),21:55,"En hora, Ha salido",230.0,Airbus A321,W44
1498,,28/Nov/2025,Ryanair,FR3080,Malaga (AGP),22:30,"En hora, Programado",197.0,Boeing 737 MAX 8,R
1499,,28/Nov/2025,Wizz Air Malta,W45154,Tirana (TIA),22:45,"En hora, Programado",239.0,Airbus A321neo,Y57
1500,,28/Nov/2025,Wizz Air,W61706,Gdansk (GDN),22:50,"En hora, Programado",239.0,Airbus A321neo,S24
1501,,28/Nov/2025,Ryanair,FR9814,London (STN),23:10,"En hora, Programado",189.0,Boeing 737-800,Y58
1502,,29/Nov/2025,Ryanair,FR846,Milan (BGY),06:00,"En hora, Ha salido",189.0,Boeing 737-800,U31
1503,,29/Nov/2025,easyJet Europe,EC7105,Geneva (GVA),06:10,"En hora, Ha salido",156.0,Airbus A319,R11
1504,,29/Nov/2025,Ryanair,FR5718,Bratislava (BTS),06:10,"En hora, Ha salido",189.0,Boeing 737-800,S22
1505,,29/Nov/2025,Ryanair,FR4545,Porto (OPO),06:15,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U35
1506,,29/Nov/2025,Ryanair,FR1342,Palma de Mallorca (PMI),06:20,"En hora, Ha salido",189.0,Boeing 737-800,S25
1507,,29/Nov/2025,Ryanair,FR777,Venice (VCE),06:30,"En hora, Ha salido",189.0,Boeing 737-800,U32
1508,,29/Nov/2025,easyJet Europe,EC7151,Milan (MXP),07:30,"En hora, Ha salido",156.0,Airbus A319,R15
1509,,29/Nov/2025,Ryanair,FR2918,Brussels (BRU),08:05,"En hora, Ha salido",189.0,Boeing 737-800,U34
1510,,29/Nov/2025,Ryanair,FR3180,Rome (FCO),08:15,"En hora, Ha salido",189.0,Boeing 737-800,R13
1511,,29/Nov/2025,Air Arabia Maroc,3O376,Al Aaroui (NDR),08:35,"En hora, Ha salido",189.0,Airbus A320,W44
1512,,29/Nov/2025,Ryanair,FR1165,Sevilla (SVQ),08:50,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U35
1513,,29/Nov/2025,Ryanair,FR575,Bologna (BLQ),08:50,"En hora, Ha salido",189.0,Boeing 737-800,U31
1514,,29/Nov/2025,Ryanair,FR3166,Palermo (PMO),09:00,"En hora, Ha salido",189.0,Boeing 737-800,S23
1515,,29/Nov/2025,Wizz Air Malta,W43938,Chisinau (KIV),09:00,"Retrasado, Ha salido 09:15",180.0,Airbus A320,W45
1516,,29/Nov/2025,Wizz Air,W62048,Krakow (KRK),09:05,"En hora, Ha salido",239.0,Airbus A321neo,S21
1517,,29/Nov/2025,Ryanair,FR2834,Charleroi (CRL),09:15,"En hora, Ha salido",189.0,Boeing 737-800,R14
1518,,29/Nov/2025,Ryanair,FR133,Berlin (BER),09:20,"En hora, Ha salido",189.0,Boeing 737-800,S22
1519,,29/Nov/2025,Ryanair,FR2239,Marrakech (RAK),09:20,"En hora, Ha salido",189.0,Boeing 737-800,Y55
1520,,29/Nov/2025,Ryanair,FR3028,Ibiza (IBZ),09:20,"En hora, Ha salido",189.0,Boeing 737-800,R11
1521,,29/Nov/2025,Wizz Air,W61914,Vilnius (VNO),09:20,"Retrasado, Ha salido 11:55",239.0,Airbus A321neo,S24
1522,,29/Nov/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"Retrasado, Ha salido 09:41",239.0,Airbus A321neo,U38
1523,,29/Nov/2025,Wizz Air,W62376,Budapest (BUD),09:25,"Retrasado, Ha salido 11:45",239.0,Airbus A321neo,S25
1524,,29/Nov/2025,BUZZ,RR3049,Krakow (KRK),09:30,"En hora, Ha salido",189.0,Boeing 737-800,R12
1525,,29/Nov/2025,Wizz Air Malta,W42938,Vienna (VIE),09:35,"En hora, Ha salido",239.0,Airbus A321neo,U32
1526,,29/Nov/2025,Air Serbia,JU581,Belgrade (BEG),09:55,"Retrasado, Ha salido 11:03",144.0,Airbus A319,W46
1527,,29/Nov/2025,Ryanair,FR6559,Liverpool (LPL),10:00,"En hora, Ha salido",189.0,Boeing 737-800,Y58
1528,,29/Nov/2025,Wizz Air Malta,W46018,Rome (FCO),10:00,"En hora, Ha salido",239.0,Airbus A321neo,U35
1529,,29/Nov/2025,Transavia,HV5132,Amsterdam (AMS),10:05,"En hora, Ha salido",232.0,Airbus A321neo,U34
1530,,29/Nov/2025,Wizz Air,W61476,Warsaw (WAW),10:15,"En hora, Ha salido",239.0,Airbus A321neo,U31
1531,,29/Nov/2025,Ryanair,FR9171,Stockholm (ARN),10:20,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S21
1532,,29/Nov/2025,Easyjet,U22326,London (LTN),10:20,"En hora, Ha salido",156.0,Airbus A319,M8
1533,,29/Nov/2025,Ryanair,FR3168,Newcastle (NCL),10:25,"En hora, Ha salido",189.0,Boeing 737-800,Y55
1534,,29/Nov/2025,Ryanair,FR9307,Cork (ORK),10:30,"Retrasado, Ha salido 10:50",197.0,Boeing 737 MAX 8,W44
1535,,29/Nov/2025,Lauda Europe,LW12,Vienna (VIE),10:30,"En hora, Ha salido",180.0,Airbus A320,R13
1536,,29/Nov/2025,Easyjet,U28056,London (LGW),10:35,"En hora, Ha salido",156.0,Airbus A319,M1
1537,,29/Nov/2025,Azerbaijan Airlines,J246,Baku (GYD),10:45,"Retrasado, Ha salido 11:03",122.0,Airbus A319,W45
1538,,29/Nov/2025,SkyUp MT,U5406,Chisinau (KIV),10:50,"En hora, Ha salido",149.0,Boeing 737-700,W42
1539,,29/Nov/2025,Easyjet,U22704,Bristol (BRS),10:55,"En hora, Ha salido",186.0,Airbus A320neo,M3
1540,,29/Nov/2025,Ryanair,FR6394,Dublin (DUB),11:00,"En hora, Ha salido",197.0,Boeing 737 MAX 8,Y59
1541,,29/Nov/2025,Ryanair,FR4597,Porto (OPO),11:20,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U31
1542,,29/Nov/2025,easyJet Europe,EC7193,Leeds Bradford (LBA),11:30,"En hora, Ha salido",156.0,Airbus A319,M8
1543,,29/Nov/2025,Aer Lingus,EI563,Dublin (DUB),11:30,"Retrasado, Ha salido 11:57",174.0,Airbus A320,Y54
1544,,29/Nov/2025,Ryanair,FR2507,Cologne-Bonn (CGN),11:55,"En hora, Ha salido",189.0,Boeing 737-800,S23
1545,,29/Nov/2025,Ryanair,FR3108,Luxembourg (LUX),12:05,"Retrasado, Ha salido 12:20",189.0,Boeing 737-800,U37
1546,,29/Nov/2025,easyJet Europe,EC8064,London (LGW),12:10,"En hora, Ha salido",156.0,Airbus A319,M6
1547,,29/Nov/2025,Ryanair,FR8231,London (STN),12:25,"Retrasado, Ha salido 12:38",189.0,Boeing 737-800,Y58
1548,,29/Nov/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"Retrasado, Ha salido 13:00",156.0,Airbus A321,W45
1549,,29/Nov/2025,Wizz Air,W67022,Bratislava (BTS),12:55,"En hora, Ha salido",239.0,Airbus A321neo,U31
