,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate,Type_f,week_day,day_time
743,2025-11-23,Grupo Ryanair,FR3108,Luxembourg (LUX),07:35:00,En hora,189,Boeing 737-800,S,EU,Domingo,Mañana
744,2025-11-23,Grupo Ryanair,FR1165,Sevilla (SVQ),07:50:00,En hora,189,Boeing 737-800,S,NAC,Domingo,Mañana
745,2025-11-23,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),08:00:00,En hora,189,Boeing 737-800,U,EU,Domingo,Mañana
746,2025-11-23,Grupo easy,EC7131,Nice/Cote D'Azur (NCE),08:00:00,En hora,156,Airbus A319,R,EU,Domingo,Mañana
747,2025-11-23,Grupo easy,EC3754,Milan (MXP),08:25:00,En hora,180,Airbus A320,R,EU,Domingo,Mañana
748,2025-11-23,Grupo Ryanair,FR878,Venice (VCE),08:30:00,En hora,189,Boeing 737-800,U,EU,Domingo,Mañana
749,2025-11-23,Grupo easy,EC1376,Geneva (GVA),08:35:00,En hora,156,Airbus A319,R,EU,Domingo,Mañana
750,2025-11-23,Volotea,V73735,Murcia (RMU),08:40:00,Retrasado,180,Airbus A320,U,NAC,Domingo,Mañana
751,2025-11-23,Grupo Ryanair,RR1786,Vilnius (VNO),09:00:00,En hora,197,Boeing 737 MAX 8,S,EU,Domingo,Mañana
752,2025-11-23,Grupo Ryanair,FR3028,Ibiza (IBZ),09:05:00,En hora,197,Boeing 737 MAX 8,U,NAC,Domingo,Mañana
753,2025-11-23,Grupo wizz,W62048,Krakow (KRK),09:05:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Mañana
754,2025-11-23,Grupo Ryanair,RR3193,Riga (RIX),09:10:00,En hora,189,Boeing 737-800,S,EU,Domingo,Mañana
755,2025-11-23,Eurowings,EW7521,Hamburg (HAM),09:25:00,En hora,150,Airbus A319,S,EU,Domingo,Mañana
756,2025-11-23,Grupo wizz,W43176,Bucharest (OTP),09:25:00,En hora,239,Airbus A321neo,U,EU,Domingo,Mañana
757,2025-11-23,Grupo wizz,W45088,Tirana (TIA),09:25:00,En hora,239,Airbus A321neo,W,INT,Domingo,Mañana
758,2025-11-23,Grupo wizz,W62376,Budapest (BUD),09:25:00,Retrasado,239,Airbus A321neo,U,EU,Domingo,Mañana
759,2025-11-23,Grupo Ryanair,FR4545,Porto (OPO),09:35:00,En hora,189,Boeing 737-800,U,EU,Domingo,Mañana
760,2025-11-23,Grupo wizz,W42938,Vienna (VIE),09:35:00,Retrasado,239,Airbus A321neo,R,EU,Domingo,Mañana
761,2025-11-23,Grupo easy,EC7656,Lisbon (LIS),09:45:00,En hora,230,Airbus A321,R,EU,Domingo,Mañana
762,2025-11-23,Grupo Ryanair,RR333,Gdansk (GDN),09:45:00,En hora,189,Boeing 737-800,U,EU,Domingo,Mañana
763,2025-11-23,Grupo Ryanair,RR8384,Budapest (BUD),09:45:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Domingo,Mañana
764,2025-11-23,Grupo Ryanair,FR2495,Palma de Mallorca (PMI),09:50:00,En hora,189,Boeing 737-800,R,NAC,Domingo,Mañana
765,2025-11-23,Grupo Ryanair,FR6341,Rome (FCO),09:55:00,En hora,189,Boeing 737-800,U,EU,Domingo,Mañana
766,2025-11-23,Grupo Ryanair,RR3049,Krakow (KRK),09:55:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Domingo,Mañana
767,2025-11-23,Grupo Ryanair,FR8231,London (STN),10:00:00,En hora,189,Boeing 737-800,Y,INT,Domingo,Mañana
768,2025-11-23,Grupo wizz,W46018,Rome (FCO),10:00:00,En hora,239,Airbus A321neo,S,EU,Domingo,Mañana
769,2025-11-23,Grupo Ryanair,FR6874,Dublin (DUB),10:05:00,En hora,197,Boeing 737 MAX 8,W,INT,Domingo,Mañana
770,2025-11-23,Grupo Ryanair,LW7351,Vienna (VIE),10:10:00,Retrasado,180,Airbus A320,R,EU,Domingo,Mañana
771,2025-11-23,Grupo wizz,W61476,Warsaw (WAW),10:15:00,En hora,239,Airbus A321neo,S,EU,Domingo,Mañana
772,2025-11-23,Grupo Ryanair,FR575,Bologna (BLQ),10:20:00,En hora,189,Boeing 737-800,R,EU,Domingo,Mañana
773,2025-11-23,Grupo Ryanair,FR6267,Edinburgh (EDI),10:30:00,En hora,189,Boeing 737-800,Y,INT,Domingo,Mañana
774,2025-11-23,Grupo Ryanair,FR7543,Manchester (MAN),10:40:00,En hora,197,Boeing 737 MAX 8,Y,INT,Domingo,Mañana
775,2025-11-23,Grupo Ryanair,FR1279,Copenhagen (CPH),10:45:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Mañana
776,2025-11-23,Grupo Ryanair,FR3143,Milan (BGY),10:45:00,En hora,197,Boeing 737 MAX 8,S,EU,Domingo,Mañana
777,2025-11-23,Azerbaijan Airlines,J246,Baku (GYD),10:45:00,Retrasado,122,Airbus A319,W,INT,Domingo,Mañana
778,2025-11-23,Grupo Ryanair,FR3166,Palermo (PMO),11:00:00,En hora,189,Boeing 737-800,U,EU,Domingo,Mañana
779,2025-11-23,Norwegian Air Sweden AOC,D81741,Oslo (OSL),11:15:00,En hora,189,Boeing 737-800,U,EU,Domingo,Mañana
780,2025-11-23,Aer Lingus,EI563,Dublin (DUB),11:30:00,En hora,186,Airbus A320neo,W,INT,Domingo,Mañana
781,2025-11-23,Grupo easy,EC7139,Rennes/Saint-Jacques (RNS),11:45:00,En hora,156,Airbus A319,R,EU,Domingo,Mañana
782,2025-11-23,Icelandair,FI597,Keflavik (KEF),11:50:00,Retrasado,160,Boeing 737 MAX 8,U,EU,Domingo,Mañana
783,2025-11-23,Grupo Ryanair,LW2889,Palma de Mallorca (PMI),11:55:00,En hora,180,Airbus A320,R,NAC,Domingo,Mañana
784,2025-11-23,Grupo Ryanair,FR3129,Ibiza (IBZ),12:05:00,En hora,189,Boeing 737-800,S,NAC,Domingo,Tarde
785,2025-11-23,Grupo Ryanair,FR3976,Dublin (DUB),12:25:00,En hora,197,Boeing 737 MAX 8,W,INT,Domingo,Tarde
786,2025-11-23,Grupo Ryanair,FR1527,Valletta (MLA),12:30:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde
787,2025-11-23,Grupo Ryanair,FR2402,Sevilla (SVQ),12:30:00,Retrasado,189,Boeing 737-800,S,NAC,Domingo,Tarde
788,2025-11-23,Volotea,V72167,Lille/Lesquin (LIL),12:35:00,Retrasado,180,Airbus A320,U,EU,Domingo,Tarde
789,2025-11-23,Grupo Ryanair,FR6300,Sofia (SOF),12:45:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Tarde
790,2025-11-23,Pegasus Airlines,PC1092,Istanbul (SAW),12:45:00,En hora,220,Airbus A321,Y,INT,Domingo,Tarde
791,2025-11-23,Grupo Ryanair,FR2511,Cologne-Bonn (CGN),12:55:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde
792,2025-11-23,Grupo Ryanair,FR8598,Reggio Calabria (REG),13:05:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Tarde
793,2025-11-23,Volotea,V71445,Olbia (OLB),13:05:00,En hora,180,Airbus A320,U,EU,Domingo,Tarde
794,2025-11-23,Grupo wizz,W46330,Milan (MXP),13:10:00,En hora,239,Airbus A321neo,U,EU,Domingo,Tarde
795,2025-11-23,Grupo Ryanair,FR3121,Beauvais (BVA),13:20:00,En hora,189,Boeing 737-800,S,EU,Domingo,Tarde
796,2025-11-23,Grupo easy,U28056,London (LGW),13:25:00,En hora,156,Airbus A319,M,INT,Domingo,Tarde
797,2025-11-23,Grupo easy,EC1380,Geneva (GVA),13:40:00,En hora,180,Airbus A320,R,EU,Domingo,Tarde
798,2025-11-23,Grupo Ryanair,FR9811,London (STN),13:40:00,En hora,189,Boeing 737-800,W,INT,Domingo,Tarde
799,2025-11-23,Grupo Ryanair,FR483,Malaga (AGP),13:50:00,En hora,189,Boeing 737-800,R,NAC,Domingo,Tarde
800,2025-11-23,Air Baltic,BT684,Riga (RIX),14:05:00,En hora,148,Airbus A220-300,S,EU,Domingo,Tarde
801,2025-11-23,Grupo easy,EC7153,Milan (MXP),14:05:00,Retrasado,156,Airbus A319,R,EU,Domingo,Tarde
802,2025-11-23,Grupo Ryanair,FR1342,Palma de Mallorca (PMI),14:05:00,Retrasado,189,Boeing 737-800,S,NAC,Domingo,Tarde
803,2025-11-23,Grupo Ryanair,FR6920,Dublin (DUB),14:05:00,Retrasado,197,Boeing 737 MAX 8,W,INT,Domingo,Tarde
804,2025-11-23,Grupo Ryanair,FR4585,Porto (OPO),14:10:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde
805,2025-11-23,SunExpress,XQ895,Izmir (ADB),14:15:00,Retrasado,189,Boeing 737-800,Y,INT,Domingo,Tarde
806,2025-11-23,Transavia,HV5132,Amsterdam (AMS),14:20:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Tarde
807,2025-11-23,Grupo easy,EC7107,Geneva (GVA),14:25:00,En hora,156,Airbus A319,R,EU,Domingo,Tarde
808,2025-11-23,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Tarde
809,2025-11-23,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45:00,En hora,180,Airbus A320,Y,INT,Domingo,Tarde
810,2025-11-23,Grupo Ryanair,FR269,Milan (MXP),14:55:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Tarde
811,2025-11-23,SmartWings,QS1059,Prague (PRG),14:55:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde
812,2025-11-23,Grupo Ryanair,FR3320,Milan (BGY),15:00:00,En hora,189,Boeing 737-800,R,EU,Domingo,Tarde
813,2025-11-23,Grupo Ryanair,FR774,Torino (TRN),15:15:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde
814,2025-11-23,Grupo Ryanair,RR3072,Prague (PRG),15:15:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Tarde
815,2025-11-23,Transavia,TO4755,Paris (ORY),15:15:00,En hora,186,Airbus A320neo,U,EU,Domingo,Tarde
816,2025-11-23,Grupo easy,EC7694,Lisbon (LIS),15:20:00,Retrasado,180,Airbus A320,R,EU,Domingo,Tarde
817,2025-11-23,Grupo Ryanair,FR6973,Rome (FCO),15:30:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Domingo,Tarde
818,2025-11-23,Air Arabia Maroc,3O378,Tanger (TNG),15:35:00,En hora,174,Airbus A320,Y,INT,Domingo,Tarde
819,2025-11-23,Grupo wizz,W46728,Venice (VCE),15:40:00,En hora,239,Airbus A321neo,U,EU,Domingo,Tarde
820,2025-11-23,Grupo Ryanair,FR133,Berlin (BER),16:15:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde
821,2025-11-23,Grupo Ryanair,FR2922,Brussels (BRU),16:15:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde
822,2025-11-23,Grupo easy,EC7173,Berlin (BER),16:30:00,Retrasado,156,Airbus A319,R,EU,Domingo,Tarde
823,2025-11-23,Grupo Ryanair,FR9814,London (STN),16:40:00,En hora,189,Boeing 737-800,W,INT,Domingo,Tarde
824,2025-11-23,Grupo Ryanair,FR8669,Dublin (DUB),16:55:00,Retrasado,189,Boeing 737-800,W,INT,Domingo,Tarde
825,2025-11-23,Air Arabia Maroc,3O374,Casablanca (CMN),17:00:00,En hora,174,Airbus A320,W,INT,Domingo,Tarde
826,2025-11-23,Grupo Ryanair,FR2250,Marrakech (RAK),17:00:00,Retrasado,189,Boeing 737-800,Y,INT,Domingo,Tarde
827,2025-11-23,Grupo Ryanair,RR8394,Budapest (BUD),17:15:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Domingo,Tarde
828,2025-11-23,Grupo Ryanair,FR5718,Bratislava (BTS),17:20:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Tarde
829,2025-11-23,Grupo Ryanair,FR12,Vienna (VIE),17:40:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Tarde
830,2025-11-23,Volotea,V73573,Asturias (OVD),17:40:00,En hora,156,Airbus A319,S,NAC,Domingo,Tarde
831,2025-11-23,Grupo Ryanair,RR5252,Krakow (KRK),17:50:00,En hora,189,Boeing 737-800,R,EU,Domingo,Tarde
832,2025-11-23,Grupo Ryanair,FR1681,Frankfurt-Hahn (HHN),18:00:00,Retrasado,189,Boeing 737-800,R,EU,Domingo,Tarde
833,2025-11-23,Grupo Ryanair,FR777,Venice (VCE),18:00:00,En hora,197,Boeing 737 MAX 8,U,EU,Domingo,Tarde
834,2025-11-23,Grupo Ryanair,FR6305,Milan (BGY),18:05:00,En hora,189,Boeing 737-800,S,EU,Domingo,Tarde
835,2025-11-23,Grupo easy,EC7109,Geneva (GVA),18:15:00,En hora,156,Airbus A319,R,EU,Domingo,Tarde
836,2025-11-23,Volotea,V73700,Vitoria (VIT),18:20:00,En hora,180,Airbus A320,S,NAC,Domingo,Tarde
837,2025-11-23,Grupo Ryanair,FR2406,Sevilla (SVQ),18:30:00,En hora,189,Boeing 737-800,S,NAC,Domingo,Tarde
838,2025-11-23,Grupo wizz,W43686,Iasi (IAS),18:30:00,En hora,180,Airbus A320,S,EU,Domingo,Tarde
839,2025-11-23,Jet2,LS804,Manchester (MAN),18:35:00,En hora,189,Boeing 737-800,Y,INT,Domingo,Tarde
840,2025-11-23,Grupo easy,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:45:00,Retrasado,156,Airbus A319,R,EU,Domingo,Tarde
841,2025-11-23,Grupo Ryanair,FR8631,Tanger (TNG),18:45:00,Retrasado,189,Boeing 737-800,W,INT,Domingo,Tarde
842,2025-11-23,Transavia,HV6066,Rotterdam (RTM),18:50:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Tarde
843,2025-11-23,Grupo easy,U25716,Southend (SEN),18:55:00,En hora,186,Airbus A320neo,M,INT,Domingo,Tarde
844,2025-11-23,Grupo wizz,W61176,Katowice (KTW),18:55:00,Retrasado,180,Airbus A320,U,EU,Domingo,Tarde
845,2025-11-23,Grupo wizz,W61478,Warsaw (WAW),19:00:00,En hora,239,Airbus A321neo,U,EU,Domingo,Tarde
846,2025-11-23,Grupo easy,EC7159,Milan (LIN),19:05:00,Retrasado,156,Airbus A319,R,EU,Domingo,Tarde
847,2025-11-23,Grupo wizz,W43180,Bucharest (OTP),19:05:00,En hora,230,Airbus A321,U,EU,Domingo,Tarde
848,2025-11-23,Grupo Ryanair,FR6394,Dublin (DUB),19:10:00,En hora,197,Boeing 737 MAX 8,Y,INT,Domingo,Tarde
849,2025-11-23,Grupo Ryanair,FR3160,Bristol (BRS),19:25:00,En hora,189,Boeing 737-800,Y,INT,Domingo,Tarde
850,2025-11-23,Volotea,V72165,Nantes/Atlantique (NTE),19:30:00,En hora,156,Airbus A319,S,EU,Domingo,Tarde
851,2025-11-23,Eurowings,EW9443,Dusseldorf (DUS),19:35:00,En hora,150,Airbus A319,U,EU,Domingo,Tarde
852,2025-11-23,Grupo wizz,W64406,Sofia (SOF),19:35:00,En hora,239,Airbus A321neo,U,EU,Domingo,Tarde
853,2025-11-23,Grupo Ryanair,FR2233,Al Aaroui (NDR),19:40:00,En hora,189,Boeing 737-800,W,INT,Domingo,Tarde
854,2025-11-23,Grupo easy,EC3750,Milan (MXP),19:45:00,Retrasado,180,Airbus A320,R,EU,Domingo,Tarde
855,2025-11-23,Grupo Ryanair,FR5710,Napoli (NAP),19:45:00,Retrasado,189,Boeing 737-800,R,EU,Domingo,Tarde
856,2025-11-23,Grupo Ryanair,FR9015,London (STN),19:45:00,Retrasado,189,Boeing 737-800,W,INT,Domingo,Tarde
857,2025-11-23,Grupo easy,U28058,London (LGW),19:45:00,En hora,156,Airbus A319,M,INT,Domingo,Tarde
858,2025-11-23,Jet2,LS1338,Birmingham (BHX),19:55:00,Retrasado,232,Airbus A321neo,W,INT,Domingo,Tarde
859,2025-11-23,Grupo wizz,W64666,Larnaca (LCA),19:55:00,Retrasado,230,Airbus A321,W,INT,Domingo,Tarde
860,2025-11-23,Grupo Ryanair,FR8136,Ibiza (IBZ),20:10:00,Retrasado,189,Boeing 737-800,S,NAC,Domingo,Noche
861,2025-11-23,Grupo wizz,W62096,Krakow (KRK),20:10:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Noche
862,2025-11-23,Grupo easy,EC4212,Napoli (NAP),20:20:00,En hora,180,Airbus A320,R,EU,Domingo,Noche
863,2025-11-23,Transavia,HV6788,Eindhoven (EIN),20:20:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Noche
864,2025-11-23,Grupo wizz,W67022,Bratislava (BTS),20:20:00,En hora,239,Airbus A321neo,S,EU,Domingo,Noche
865,2025-11-23,Grupo Ryanair,FR6985,Rome (FCO),20:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Domingo,Noche
866,2025-11-23,Air Serbia,JU585,Belgrade (BEG),20:35:00,En hora,144,Airbus A319,Y,INT,Domingo,Noche
867,2025-11-23,Norwegian Air Sweden AOC,D83659,Copenhagen (CPH),20:40:00,En hora,189,Boeing 737 MAX 8,S,EU,Domingo,Noche
868,2025-11-23,Eurowings,EW2521,Stuttgart (STR),20:40:00,Retrasado,180,Airbus A320neo,U,EU,Domingo,Noche
869,2025-11-23,Grupo Ryanair,FR4587,Porto (OPO),20:40:00,En hora,189,Boeing 737-800,R,EU,Domingo,Noche
870,2025-11-23,Luxair,LG3596,Luxembourg (LUX),20:40:00,Retrasado,186,Boeing 737-800,R,EU,Domingo,Noche
871,2025-11-23,Transavia,TO4759,Paris (ORY),20:45:00,En hora,186,Airbus A320neo,U,EU,Domingo,Noche
872,2025-11-23,Grupo wizz,W62378,Budapest (BUD),20:45:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Noche
873,2025-11-23,Grupo Ryanair,FR6275,Edinburgh (EDI),20:50:00,En hora,189,Boeing 737-800,W,INT,Domingo,Noche
874,2025-11-23,Transavia,HV5134,Amsterdam (AMS),20:50:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Noche
875,2025-11-23,Grupo Ryanair,RR6944,Warsaw (WMI),20:50:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Noche
876,2025-11-23,Grupo easy,U22326,London (LTN),20:55:00,En hora,186,Airbus A320neo,M,INT,Domingo,Noche
877,2025-11-23,Grupo wizz,W64738,Skopje (SKP),20:55:00,En hora,239,Airbus A321neo,Y,INT,Domingo,Noche
878,2025-11-23,Grupo Ryanair,RR8615,Budapest (BUD),21:00:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Noche
879,2025-11-23,Aer Lingus,EI565,Dublin (DUB),21:05:00,Retrasado,174,Airbus A320,W,INT,Domingo,Noche
880,2025-11-23,Grupo Ryanair,FR2896,Palma de Mallorca (PMI),21:15:00,Retrasado,189,Boeing 737-800,R,NAC,Domingo,Noche
881,2025-11-23,Grupo Ryanair,FR3792,Birmingham (BHX),21:20:00,Retrasado,189,Boeing 737-800,Y,INT,Domingo,Noche
882,2025-11-23,Grupo wizz,W43178,Bucharest (BBU),21:20:00,En hora,230,Airbus A321,U,EU,Domingo,Noche
883,2025-11-23,Grupo wizz,W43406,Cluj-Napoca (CLJ),21:25:00,En hora,180,Airbus A320,S,EU,Domingo,Noche
884,2025-11-23,Grupo easy,U28060,London (LGW),21:30:00,En hora,156,Airbus A319,M,INT,Domingo,Noche
885,2025-11-23,Grupo wizz,W46020,Rome (FCO),21:35:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Noche
886,2025-11-23,Grupo Ryanair,FR5752,Valletta (MLA),21:45:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Domingo,Noche
887,2025-11-23,Grupo easy,U22706,Bristol (BRS),21:50:00,En hora,186,Airbus A320neo,M,INT,Domingo,Noche
888,2025-11-23,Volotea,V71415,Verona (VRN),21:55:00,Retrasado,180,Airbus A320,S,EU,Domingo,Noche
889,2025-11-23,Grupo wizz,W64116,Belgrade (BEG),21:55:00,Retrasado,230,Airbus A321,W,INT,Domingo,Noche
890,2025-11-23,Grupo wizz,W45154,Tirana (TIA),22:45:00,En hora,239,Airbus A321neo,W,INT,Domingo,Noche
891,2025-11-23,Grupo Ryanair,FR5220,Bologna (BLQ),22:50:00,En hora,189,Boeing 737-800,R,EU,Domingo,Noche
892,2025-11-23,Grupo wizz,W61706,Gdansk (GDN),22:50:00,En hora,239,Airbus A321neo,U,EU,Domingo,Noche
893,2025-11-23,Grupo Ryanair,FR9406,Fes (FEZ),23:15:00,En hora,189,Boeing 737-800,W,INT,Domingo,Noche
894,2025-11-24,Grupo Ryanair,FR3180,Rome (FCO),06:00:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
895,2025-11-24,Grupo Ryanair,FR846,Milan (BGY),06:10:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana
896,2025-11-24,Grupo easy,EC7105,Geneva (GVA),06:15:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana
897,2025-11-24,Grupo Ryanair,FR2233,Al Aaroui (NDR),06:20:00,En hora,189,Boeing 737-800,W,INT,Lunes,Mañana
898,2025-11-24,Grupo Ryanair,FR8384,Budapest (BUD),06:25:00,En hora,197,Boeing 737 MAX 8,S,EU,Lunes,Mañana
899,2025-11-24,Grupo Ryanair,FR3078,Lisbon (LIS),06:30:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
900,2025-11-24,Grupo easy,EC8062,London (LGW),06:45:00,En hora,156,Airbus A319,M,INT,Lunes,Mañana
901,2025-11-24,Grupo Ryanair,FR3035,Krakow (KRK),06:45:00,Retrasado,189,Boeing 737-800,U,EU,Lunes,Mañana
902,2025-11-24,Grupo Ryanair,FR8215,London (STN),06:45:00,En hora,197,Boeing 737 MAX 8,Y,INT,Lunes,Mañana
903,2025-11-24,Grupo easy,EC7141,Strasbourg (SXB),07:20:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana
904,2025-11-24,Grupo easy,EC7151,Milan (MXP),07:20:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana
905,2025-11-24,Grupo Ryanair,FR3028,Ibiza (IBZ),07:35:00,En hora,189,Boeing 737-800,U,NAC,Lunes,Mañana
906,2025-11-24,Grupo Ryanair,LW1342,Palma de Mallorca (PMI),07:40:00,En hora,180,Airbus A320,R,NAC,Lunes,Mañana
907,2025-11-24,Grupo Ryanair,FR1165,Sevilla (SVQ),07:55:00,En hora,189,Boeing 737-800,S,NAC,Lunes,Mañana
908,2025-11-24,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),08:00:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
909,2025-11-24,Grupo Ryanair,FR58,Napoli (NAP),08:35:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Lunes,Mañana
910,2025-11-24,Grupo Ryanair,FR575,Bologna (BLQ),08:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
911,2025-11-24,Grupo easy,EC1376,Geneva (GVA),08:45:00,Retrasado,156,Airbus A319,R,EU,Lunes,Mañana
912,2025-11-24,Grupo Ryanair,LW12,Vienna (VIE),09:00:00,Retrasado,180,Airbus A320,S,EU,Lunes,Mañana
913,2025-11-24,Grupo Ryanair,FR6078,Ouarzazate (OZZ),09:05:00,En hora,189,Boeing 737-800,W,INT,Lunes,Mañana
914,2025-11-24,Grupo wizz,W62048,Krakow (KRK),09:05:00,Retrasado,239,Airbus A321neo,S,EU,Lunes,Mañana
915,2025-11-24,Volotea,V72327,Strasbourg (SXB),09:10:00,Retrasado,180,Airbus A320,S,EU,Lunes,Mañana
916,2025-11-24,Air Arabia Maroc,3O398,Rabat (RBA),09:20:00,En hora,174,Airbus A320,Y,INT,Lunes,Mañana
917,2025-11-24,Eurowings,EW2521,Stuttgart (STR),09:20:00,Retrasado,150,Airbus A319,S,EU,Lunes,Mañana
918,2025-11-24,Grupo wizz,W43176,Bucharest (OTP),09:25:00,En hora,230,Airbus A321,U,EU,Lunes,Mañana
919,2025-11-24,Grupo wizz,W45088,Tirana (TIA),09:25:00,En hora,239,Airbus A321neo,W,INT,Lunes,Mañana
920,2025-11-24,Grupo wizz,W62376,Budapest (BUD),09:25:00,Retrasado,239,Airbus A321neo,S,EU,Lunes,Mañana
921,2025-11-24,Volotea,V73573,Asturias (OVD),09:30:00,En hora,156,Airbus A319,U,NAC,Lunes,Mañana
922,2025-11-24,Grupo easy,EC1030,"Basel, Switzerland/Mulhouse (BSL)",09:35:00,En hora,180,Airbus A320,R,EU,Lunes,Mañana
923,2025-11-24,Grupo Ryanair,FR2834,Charleroi (CRL),09:40:00,En hora,189,Boeing 737-800,R,EU,Lunes,Mañana
924,2025-11-24,Transavia,HV6062,Rotterdam (RTM),09:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
925,2025-11-24,Eurowings,EW9441,Dusseldorf (DUS),09:45:00,Retrasado,180,Airbus A320,U,EU,Lunes,Mañana
926,2025-11-24,Grupo Ryanair,FR2495,Palma de Mallorca (PMI),09:45:00,En hora,189,Boeing 737-800,R,NAC,Lunes,Mañana
927,2025-11-24,Grupo Ryanair,FR4545,Porto (OPO),09:50:00,En hora,189,Boeing 737-800,R,EU,Lunes,Mañana
928,2025-11-24,Air Serbia,JU581,Belgrade (BEG),09:55:00,Retrasado,144,Airbus A319,Y,INT,Lunes,Mañana
929,2025-11-24,Grupo easy,EC7656,Lisbon (LIS),10:00:00,Retrasado,230,Airbus A321,R,EU,Lunes,Mañana
930,2025-11-24,Transavia,HV5132,Amsterdam (AMS),10:05:00,Retrasado,189,Boeing 737-800,U,EU,Lunes,Mañana
931,2025-11-24,Grupo wizz,W46018,Rome (FCO),10:05:00,En hora,239,Airbus A321neo,U,EU,Lunes,Mañana
932,2025-11-24,Grupo Ryanair,FR6559,Liverpool (LPL),10:15:00,En hora,189,Boeing 737-800,W,INT,Lunes,Mañana
933,2025-11-24,Grupo wizz,W61476,Warsaw (WAW),10:15:00,Retrasado,239,Airbus A321neo,U,EU,Lunes,Mañana
934,2025-11-24,Grupo Ryanair,FR3143,Milan (BGY),10:20:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana
935,2025-11-24,Grupo easy,U22324,London (LTN),10:25:00,En hora,186,Airbus A320neo,M,INT,Lunes,Mañana
936,2025-11-24,Grupo Ryanair,FR7808,London (LTN),10:35:00,En hora,197,Boeing 737 MAX 8,W,INT,Lunes,Mañana
937,2025-11-24,Grupo easy,EC7131,Nice/Cote D'Azur (NCE),10:40:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana
938,2025-11-24,Grupo easy,U28056,London (LGW),10:40:00,En hora,180,Airbus A320,M,INT,Lunes,Mañana
939,2025-11-24,Grupo Ryanair,FR2239,Marrakech (RAK),10:45:00,En hora,189,Boeing 737-800,W,INT,Lunes,Mañana
940,2025-11-24,Grupo Ryanair,FR3121,Beauvais (BVA),10:45:00,Retrasado,189,Boeing 737-800,S,EU,Lunes,Mañana
941,2025-11-24,Grupo Ryanair,FR3976,Dublin (DUB),10:45:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Mañana
942,2025-11-24,Grupo Ryanair,FR3039,Prague (PRG),10:55:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
943,2025-11-24,Grupo Ryanair,FR9045,London (STN),11:00:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Mañana
944,2025-11-24,Grupo easy,U22002,Manchester (MAN),11:20:00,En hora,180,Airbus A320,M,INT,Lunes,Mañana
945,2025-11-24,Aer Lingus,EI563,Dublin (DUB),11:30:00,En hora,174,Airbus A320,W,INT,Lunes,Mañana
