Unnamed: 0,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate
,24/Nov/2025,Wizz Air,W62048,Krakow (KRK),09:05,"Retrasado, Ha salido 09:24",,,S21
,24/Nov/2025,Volotea,V72327,Strasbourg (SXB),09:10,"Retrasado, Ha salido 09:20",,,S22
,24/Nov/2025,Air Arabia Maroc,3O398,Rabat (RBA),09:20,"En hora, Ha salido",,,Y54
,24/Nov/2025,Eurowings,EW2521,Stuttgart (STR),09:20,"Retrasado, Ha salido 09:36",,,S20
,24/Nov/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"En hora, Ha salido",,,U38
,24/Nov/2025,Wizz Air Malta,W45088,Tirana (TIA),09:25,"En hora, Ha salido",,,W46
,24/Nov/2025,Wizz Air,W62376,Budapest (BUD),09:25,"Retrasado, Ha salido 09:45",,,S25
,24/Nov/2025,Volotea,V73573,Asturias (OVD),09:30,"En hora, Ha salido",,,U32
,24/Nov/2025,easyJet Europe,EC1030,"Basel, Switzerland/Mulhouse (BSL)",09:35,"En hora, Ha salido",,,R11
,24/Nov/2025,Ryanair,FR2834,Charleroi (CRL),09:40,"En hora, Ha salido",,,R13
,24/Nov/2025,Transavia,HV6062,Rotterdam (RTM),09:40,"En hora, Ha salido",,,U31
,24/Nov/2025,Eurowings,EW9441,Dusseldorf (DUS),09:45,"Retrasado, Ha salido 09:59",,,U34
,24/Nov/2025,Ryanair,FR2495,,09:45,"En hora, Ha salido",,,R14
,24/Nov/2025,Ryanair,FR4545,Porto (OPO),09:50,"En hora, Ha salido",,B738,R12
,24/Nov/2025,Air Serbia,JU581,Belgrade (BEG),09:55,"Retrasado, Ha salido 10:48",,A319,Y55
,24/Nov/2025,easyJet Europe,EC7656,Lisbon (LIS),10:00,"Retrasado, Ha salido 10:17",,,R10
,24/Nov/2025,Transavia,HV5132,Amsterdam (AMS),10:05,"Retrasado, Ha salido 10:20",,,U33
,24/Nov/2025,Wizz Air Malta,W46018,Rome (FCO),10:05,"En hora, Ha salido",,,U35
,24/Nov/2025,Ryanair,FR6559,Liverpool (LPL),10:15,"En hora, Ha salido",,,W42
,24/Nov/2025,Wizz Air,W61476,Warsaw (WAW),10:15,"Retrasado, Ha salido 10:38",,,U
,24/Nov/2025,Ryanair,FR3143,Milan (BGY),10:20,"En hora, Ha salido",,B738,S23
,24/Nov/2025,Easyjet,U22324,London (LTN),10:25,"En hora, Ha salido",,A20N,M6
,24/Nov/2025,Ryanair,FR7808,London (LTN),10:35,"En hora, Ha salido",,B38M,W44
,24/Nov/2025,easyJet Europe,EC7131,Nice/Cote D'Azur (NCE),10:40,"En hora, Ha salido",,,R11
,24/Nov/2025,Easyjet,U28056,London (LGW),10:40,"En hora, Ha salido",,,M8
,24/Nov/2025,Ryanair,FR2239,Marrakech (RAK),10:45,"En hora, Ha salido",,B738,W45
,24/Nov/2025,Ryanair,FR3121,Beauvais (BVA),10:45,"Retrasado, Ha salido 11:17",,B738,S25
,24/Nov/2025,Ryanair,FR3976,Dublin (DUB),10:45,"En hora, Ha salido",,,Y57
,24/Nov/2025,Ryanair,FR3039,Prague (PRG),10:55,"En hora, Ha salido",,,U31
,24/Nov/2025,Ryanair,FR9045,London (STN),11:00,"En hora, Ha salido",,B738,Y58
,24/Nov/2025,Easyjet,U22002,Manchester (MAN),11:20,"En hora, Ha salido",,A320,M6
,24/Nov/2025,Aer Lingus,EI563,Dublin (DUB),11:30,"En hora, Ha salido",,,W46
,24/Nov/2025,Ryanair,FR7539,Milan (MXP),11:30,"En hora, Ha salido",,,U32
,24/Nov/2025,Transavia,TO4755,Paris (ORY),11:30,"En hora, Ha salido",,,S20
,24/Nov/2025,Ryanair,FR1279,Copenhagen (CPH),11:35,"Retrasado, Ha salido 11:47",,,S22
,24/Nov/2025,easyJet Europe,EC7197,Birmingham (BHX),11:40,"En hora, Ha salido",,,M8
,24/Nov/2025,Ryanair,FR777,Venice (VCE),11:55,"En hora, Ha salido",,,U35
,24/Nov/2025,Ryanair,FR8217,London (STN),12:00,"En hora, Ha salido",,,Y54
,24/Nov/2025,Jet2,LS232,Leeds Bradford (LBA),12:00,"En hora, Ha salido",,,W44
,24/Nov/2025,Ryanair,FR3129,Ibiza (IBZ),12:35,"En hora, Ha salido",,,S25
,24/Nov/2025,Ryanair,FR6973,Rome (FCO),12:35,"Retrasado, Ha salido 13:11",,,S20
,24/Nov/2025,Ryanair,FR774,Torino (TRN),12:40,"En hora, Ha salido",,,U32
,24/Nov/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"Retrasado, Ha salido 13:19",,,W46
,24/Nov/2025,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:50,"En hora, Ha salido",,,S21
,24/Nov/2025,easyJet Europe,EC7137,Lyon (LYS),12:55,"En hora, Ha salido",,,R12
,24/Nov/2025,Wizz Air,W67022,Bratislava (BTS),12:55,"En hora, Ha salido",,,S22
,24/Nov/2025,Ryanair,FR3108,Luxembourg (LUX),13:00,"Retrasado, Ha salido 13:11",,,U31
,24/Nov/2025,Wizz Air Malta,W46330,Milan (MXP),13:10,"Retrasado, Ha salido 14:01",,,S23
,24/Nov/2025,Ryanair,FR8631,Tanger (TNG),13:20,"Retrasado, Ha salido 13:45",,,Y58
,24/Nov/2025,HiSky,H4264,Bucharest (OTP),13:20,"En hora, Ha salido",,,U36
,24/Nov/2025,Norwegian Air Sweden AOC,D81741,Oslo (OSL),13:25,"En hora, Ha salido",,,U34
,24/Nov/2025,Eurowings,EW521,Cologne-Bonn (CGN),13:25,"En hora, Ha salido",,,S24
,24/Nov/2025,Pegasus Airlines,PC1528,Izmir (ADB),13:30,"Retrasado, Programado 14:30",,,W46
,24/Nov/2025,Luxair,LG3592,Luxembourg (LUX),13:35,"Retrasado, Ha salido 13:59",,,U41
,24/Nov/2025,easyJet Europe,EC7153,Milan (MXP),13:40,"Retrasado, Programado 14:09",,,R10
,24/Nov/2025,Ryanair,FR4585,Porto (OPO),13:40,"Retrasado, Ha salido 13:51",,,U33
,24/Nov/2025,Turkish Airlines,TK608,Ankara (ESB),13:40,"Retrasado, Programado 14:05",,,Y55
,24/Nov/2025,Ryanair,FR3189,Fes (FEZ),13:50,"En hora, Ha salido",,,W42
,24/Nov/2025,Jet2,LS804,Manchester (MAN),13:50,"En hora, Programado",,,W44
,24/Nov/2025,Ryanair,FR3792,Birmingham (BHX),13:55,"En hora, Programado",,,W45
,24/Nov/2025,Air Baltic,BT684,Riga (RIX),14:05,"Retrasado, Programado 14:30",,,S25
,24/Nov/2025,Ryanair,FR2889,,14:05,"En hora, Programado",,,S21
,24/Nov/2025,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40,"En hora, Programado",,,U37
,24/Nov/2025,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,"En hora, Programado",,,Y59
,24/Nov/2025,easyJet Europe,EC7107,Geneva (GVA),14:45,"Retrasado, Programado 15:10",,,R12
,24/Nov/2025,Volotea,V71443,Ancona (AOI),14:45,"En hora, Programado",,,U31
,24/Nov/2025,Wizz Air,W64406,Sofia (SOF),14:50,"Retrasado, Programado 15:00",,,
,24/Nov/2025,easyJet Europe,EC4212,Napoli (NAP),14:55,"Retrasado, Programado 15:20",,,
,24/Nov/2025,SmartWings,QS1059,Prague (PRG),14:55,"En hora, Programado",,,
,24/Nov/2025,Air Arabia Maroc,3O376,Al Aaroui (NDR),15:00,"En hora, Ha salido",,,Y63
,24/Nov/2025,Ryanair,FR3146,Oujda (OUD),15:10,"En hora, Ha salido",,,W42
,24/Nov/2025,Ryanair,FR1681,Frankfurt-Hahn (HHN),15:35,"En hora, Ha salido",,,S23
,24/Nov/2025,Wizz Air Malta,W46728,Venice (VCE),15:40,"Retrasado, Ha salido 16:08",,A21N,U33
,24/Nov/2025,Pegasus Airlines,PC1094,Istanbul (SAW),15:45,"Retrasado, Ha salido 16:19",,,W46
,24/Nov/2025,Ryanair,FR867,Venice (VCE),16:05,"En hora, Ha salido",,,U34
,24/Nov/2025,Ryanair,FR9811,London (STN),16:05,"En hora, Ha salido",,B738,W44
,24/Nov/2025,Wizz Air Malta,W43564,Timisoara (TSR),16:25,"En hora, Ha salido",,A320,U36
,24/Nov/2025,Volotea,V73735,,16:35,"En hora, Ha salido",,,S20
,24/Nov/2025,Ryanair,FR2507,Cologne-Bonn (CGN),16:45,"Retrasado, Ha salido 17:02",,B38M,U31
,24/Nov/2025,Ryanair,FR5718,Bratislava (BTS),16:50,"En hora, Ha salido",,,S24
,24/Nov/2025,Ryanair,FR6305,Milan (BGY),16:50,"Retrasado, Ha salido 17:07",,,U33
,24/Nov/2025,BUZZ,RR6874,Dublin (DUB),16:55,"En hora, Ha salido",,,W45
,24/Nov/2025,Easyjet,U23372,Liverpool (LPL),17:00,"En hora, Ha salido",,A319,M6
,24/Nov/2025,Ryanair,FR5270,Manchester (MAN),17:05,"En hora, Ha salido",,B738,Y57
,24/Nov/2025,BUZZ,RR6300,Sofia (SOF),17:05,"Retrasado, Ha salido 17:15",,,S25
,24/Nov/2025,easyJet Europe,EC7173,Berlin (BER),17:10,"En hora, Ha salido",,,R10
,24/Nov/2025,Volotea,V73700,Vitoria (VIT),17:15,"En hora, Ha salido",,,S21
,24/Nov/2025,Wizz Air,W67920,Kopitnari (KUT),17:15,"En hora, Ha salido",,,W44
,24/Nov/2025,Ryanair,FR1786,Vilnius (VNO),17:30,"En hora, Ha salido",,,U32
,24/Nov/2025,Ryanair,FR2922,Brussels (BRU),17:30,"En hora, Ha salido",,,U35
,24/Nov/2025,easyJet Europe,EC3737,Milan (MXP),17:35,"En hora, Programado",,,R
,24/Nov/2025,easyJet Europe,EC7199,Edinburgh (EDI),17:35,"En hora, Ha salido",,,M8
,24/Nov/2025,Transavia,HV5134,Amsterdam (AMS),17:50,"En hora, Ha salido",,,U34
,24/Nov/2025,BUZZ,RR333,Gdansk (GDN),17:55,"Retrasado, Ha salido 18:11",,,S20
,24/Nov/2025,Ryanair,FR269,Milan (MXP),18:00,"En hora, Ha salido",,,U31
,24/Nov/2025,easyJet Europe,EC7205,Southampton (SOU),18:05,"En hora, Ha salido",,,M3
,24/Nov/2025,Ryanair,FR3320,Milan (BGY),18:30,"En hora, Ha salido",,,U33
,24/Nov/2025,Wizz Air Malta,W43686,Iasi (IAS),18:30,"En hora, Ha salido",,,S23
,24/Nov/2025,Ryanair,FR3174,Ibiza (IBZ),18:45,"En hora, Ha salido",,,S22
,24/Nov/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"Retrasado, Ha salido 19:37",,,S25
,24/Nov/2025,Ryanair,FR3185,Rabat (RBA),19:05,"Retrasado, Ha salido 19:18",,,Y55
,24/Nov/2025,Ryanair,FR9307,Cork (ORK),19:15,"En hora, Ha salido",,,W49
,24/Nov/2025,Ryanair,FR8231,London (STN),19:25,"En hora, Ha salido",,B738,Y57
,24/Nov/2025,Eurowings,EW7521,Hamburg (HAM),19:40,"En hora, Ha salido",,,U31
,24/Nov/2025,Lauda Europe,LW2896,,19:40,"Retrasado, Ha salido 20:09",,,R14
