,fecha_scrapeo,Num_flight,Name_Destiny,Time_flight,flight_capacity,Type_f,week_day,day_time,festivo,Visper_fest,OCC,Name_company,Airline_Type
646,2025-11-28,FR3049,krakow,11:45:00,189,EU,Viernes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
647,2025-11-28,FR774,torino,11:55:00,189,EU,Viernes,Mañana,0,0,0.94,Grupo Ryanair,Low_Cost
648,2025-11-28,FR4585,porto,12:15:00,197,EU,Viernes,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
649,2025-11-28,FR575,bologna,12:45:00,197,EU,Viernes,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
650,2025-11-28,FR58,napoli,12:45:00,189,EU,Viernes,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
651,2025-11-28,FR6874,dublin,12:55:00,189,INT,Viernes,Tarde,0,0,0.92,Grupo Ryanair,Low_Cost
652,2025-11-28,FR6078,ouarzazate,13:50:00,189,INT,Viernes,Tarde,0,0,0.87,Grupo Ryanair,Low_Cost
653,2025-11-28,FR3180,rome,13:55:00,189,EU,Viernes,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
654,2025-11-28,FR7351,vienna,14:20:00,180,EU,Viernes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
655,2025-11-28,FR8215,london,14:35:00,189,INT,Viernes,Tarde,0,0,0.92,Grupo Ryanair,Low_Cost
656,2025-11-28,FR2507,cologne-bonn,14:55:00,189,EU,Viernes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
657,2025-11-28,FR867,venice,14:55:00,189,EU,Viernes,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
658,2025-11-28,FR1342,palma de mallorca,15:00:00,189,NAC,Viernes,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
659,2025-11-28,FR5718,bratislava,15:10:00,189,EU,Viernes,Tarde,0,0,0.9,Grupo Ryanair,Low_Cost
660,2025-11-28,FR483,malaga,15:25:00,197,NAC,Viernes,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
661,2025-11-28,FR9045,london,16:05:00,189,INT,Viernes,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
662,2025-11-28,FR2925,brussels,16:15:00,189,EU,Viernes,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
663,2025-11-28,FR6985,rome,16:15:00,189,EU,Viernes,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
664,2025-11-28,FR3129,ibiza,16:45:00,189,NAC,Viernes,Tarde,0,0,0.81,Grupo Ryanair,Low_Cost
665,2025-11-28,FR878,venice,16:55:00,189,EU,Viernes,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
666,2025-11-28,FR4587,porto,17:05:00,197,EU,Viernes,Tarde,0,0,0.92,Grupo Ryanair,Low_Cost
667,2025-11-28,FR3076,stockholm,17:30:00,197,EU,Viernes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
668,2025-11-28,FR6341,rome,18:00:00,189,EU,Viernes,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
669,2025-11-28,FR6353,milan,18:00:00,197,EU,Viernes,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
670,2025-11-28,FR2098,bologna,18:35:00,189,EU,Viernes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
671,2025-11-28,FR3189,fes,18:50:00,189,INT,Viernes,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
672,2025-11-28,FR149,berlin,19:15:00,197,EU,Viernes,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
673,2025-11-28,FR3078,lisbon,19:20:00,189,EU,Viernes,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
674,2025-11-28,FR6330,sofia,19:20:00,189,EU,Viernes,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
675,2025-11-28,FR2330,al aaroui,19:35:00,189,INT,Viernes,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
676,2025-11-28,FR7362,vienna,19:40:00,180,EU,Viernes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
677,2025-11-28,FR6374,paris,19:45:00,189,EU,Viernes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
678,2025-11-28,FR1527,valletta,20:05:00,189,EU,Viernes,Noche,0,0,0.97,Grupo Ryanair,Low_Cost
679,2025-11-28,FR2402,sevilla,20:10:00,197,NAC,Viernes,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
680,2025-11-28,FR6275,edinburgh,20:10:00,189,INT,Viernes,Noche,0,0,1.0,Grupo Ryanair,Low_Cost
681,2025-11-28,FR6305,milan,20:10:00,189,EU,Viernes,Noche,0,0,0.98,Grupo Ryanair,Low_Cost
682,2025-11-28,FR3792,birmingham,20:25:00,189,INT,Viernes,Noche,0,0,0.89,Grupo Ryanair,Low_Cost
683,2025-11-28,FR7539,milan,20:35:00,189,EU,Viernes,Noche,0,0,1.0,Grupo Ryanair,Low_Cost
684,2025-11-28,FR8631,tanger,20:35:00,189,INT,Viernes,Noche,0,0,0.94,Grupo Ryanair,Low_Cost
685,2025-11-28,FR1786,vilnius,20:35:00,197,EU,Viernes,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
686,2025-11-28,FR5710,napoli,20:50:00,197,EU,Viernes,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
687,2025-11-28,FR8394,budapest,21:00:00,189,EU,Viernes,Noche,0,0,0.9,Grupo Ryanair,Low_Cost
688,2025-11-28,FR3174,ibiza,21:10:00,189,NAC,Viernes,Noche,0,0,0.85,Grupo Ryanair,Low_Cost
689,2025-11-28,FR6944,warsaw,21:30:00,189,EU,Viernes,Noche,0,0,0.93,Grupo Ryanair,Low_Cost
690,2025-11-28,FR7808,london,21:35:00,189,INT,Viernes,Noche,0,0,0.52,Grupo Ryanair,Low_Cost
691,2025-11-28,FR8669,dublin,21:40:00,189,INT,Viernes,Noche,0,0,0.98,Grupo Ryanair,Low_Cost
692,2025-11-28,FR9811,london,21:40:00,189,INT,Viernes,Noche,0,0,0.79,Grupo Ryanair,Low_Cost
693,2025-11-28,FR2495,palma de mallorca,21:45:00,189,NAC,Viernes,Noche,0,0,0.97,Grupo Ryanair,Low_Cost
694,2025-11-28,FR6597,manchester,21:45:00,189,INT,Viernes,Noche,0,0,0.95,Grupo Ryanair,Low_Cost
695,2025-11-28,FR2250,marrakech,21:55:00,189,INT,Viernes,Noche,0,0,0.87,Grupo Ryanair,Low_Cost
696,2025-11-28,FR3080,malaga,22:30:00,197,NAC,Viernes,Noche,0,0,0.94,Grupo Ryanair,Low_Cost
697,2025-11-28,FR9814,london,23:10:00,189,INT,Viernes,Noche,0,0,0.24,Grupo Ryanair,Low_Cost
698,2025-11-29,FR846,milan,06:00:00,189,EU,Sábado,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
699,2025-11-29,FR5718,bratislava,06:10:00,189,EU,Sábado,Mañana,0,0,0.94,Grupo Ryanair,Low_Cost
700,2025-11-29,FR4545,porto,06:15:00,197,EU,Sábado,Mañana,0,0,0.92,Grupo Ryanair,Low_Cost
701,2025-11-29,FR1342,palma de mallorca,06:20:00,189,NAC,Sábado,Mañana,0,0,0.68,Grupo Ryanair,Low_Cost
702,2025-11-29,FR777,venice,06:30:00,189,EU,Sábado,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
703,2025-11-29,FR2918,brussels,08:05:00,189,EU,Sábado,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
704,2025-11-29,FR3180,rome,08:15:00,189,EU,Sábado,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
705,2025-11-29,FR1165,sevilla,08:50:00,197,NAC,Sábado,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
706,2025-11-29,FR575,bologna,08:50:00,189,EU,Sábado,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
707,2025-11-29,FR3166,palermo,09:00:00,189,EU,Sábado,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
708,2025-11-29,FR2834,charleroi,09:15:00,189,EU,Sábado,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
709,2025-11-29,FR133,berlin,09:20:00,189,EU,Sábado,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
710,2025-11-29,FR2239,marrakech,09:20:00,189,INT,Sábado,Mañana,0,0,0.92,Grupo Ryanair,Low_Cost
711,2025-11-29,FR3028,ibiza,09:20:00,189,NAC,Sábado,Mañana,0,0,0.59,Grupo Ryanair,Low_Cost
712,2025-11-29,FR3049,krakow,09:30:00,189,EU,Sábado,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
713,2025-11-29,FR6559,liverpool,10:00:00,189,INT,Sábado,Mañana,0,0,0.92,Grupo Ryanair,Low_Cost
714,2025-11-29,FR9171,stockholm,10:20:00,197,EU,Sábado,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
715,2025-11-29,FR3168,newcastle,10:25:00,189,INT,Sábado,Mañana,0,0,0.93,Grupo Ryanair,Low_Cost
716,2025-11-29,FR9307,cork,10:30:00,197,INT,Sábado,Mañana,0,0,0.92,Grupo Ryanair,Low_Cost
717,2025-11-29,FR12,vienna,10:30:00,180,EU,Sábado,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
718,2025-11-29,FR6394,dublin,11:00:00,197,INT,Sábado,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
719,2025-11-29,FR4597,porto,11:20:00,197,EU,Sábado,Mañana,0,0,0.94,Grupo Ryanair,Low_Cost
720,2025-11-29,FR2507,cologne-bonn,11:55:00,189,EU,Sábado,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
721,2025-11-29,FR3108,luxembourg,12:05:00,189,EU,Sábado,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
722,2025-11-29,FR8231,london,12:25:00,189,INT,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
723,2025-11-29,FR483,malaga,13:05:00,189,NAC,Sábado,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
724,2025-11-29,FR7808,london,13:20:00,197,INT,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
725,2025-11-29,FR6597,manchester,13:25:00,189,INT,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
726,2025-11-29,FR2098,bologna,13:30:00,189,EU,Sábado,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
727,2025-11-29,FR1681,frankfurt-hahn,14:00:00,189,EU,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
728,2025-11-29,FR6920,dublin,14:05:00,189,INT,Sábado,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
729,2025-11-29,FR58,napoli,14:15:00,189,EU,Sábado,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
730,2025-11-29,FR3070,palma de mallorca,14:40:00,189,NAC,Sábado,Tarde,0,0,0.92,Grupo Ryanair,Low_Cost
731,2025-11-29,FR774,torino,14:45:00,189,EU,Sábado,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
732,2025-11-29,FR3121,paris,14:50:00,189,EU,Sábado,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
733,2025-11-29,FR6300,sofia,14:55:00,189,EU,Sábado,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
734,2025-11-29,FR3189,fes,15:30:00,189,INT,Sábado,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
735,2025-11-29,FR3807,charleroi,16:05:00,197,EU,Sábado,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
736,2025-11-29,FR8384,budapest,16:10:00,189,EU,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
737,2025-11-29,FR7543,manchester,16:20:00,189,INT,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
738,2025-11-29,FR3146,oujda,16:45:00,189,INT,Sábado,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
739,2025-11-29,FR269,milan,16:50:00,189,EU,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
740,2025-11-29,FR9015,london,17:00:00,197,INT,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
741,2025-11-29,FR5752,valletta,17:10:00,197,EU,Sábado,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
742,2025-11-29,FR6874,dublin,17:40:00,189,INT,Sábado,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
743,2025-11-29,FR2233,al aaroui,17:50:00,189,INT,Sábado,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
744,2025-11-29,FR2925,brussels,17:50:00,197,EU,Sábado,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
745,2025-11-29,FR6353,milan,17:55:00,189,EU,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
746,2025-11-29,FR878,venice,18:15:00,197,EU,Sábado,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
747,2025-11-29,FR3035,krakow,18:20:00,197,EU,Sábado,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
748,2025-11-29,FR3792,birmingham,18:55:00,197,INT,Sábado,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
749,2025-11-29,FR9045,london,19:05:00,189,INT,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
750,2025-11-29,FR5270,manchester,19:20:00,189,INT,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
751,2025-11-29,FR149,berlin,19:35:00,189,EU,Sábado,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
752,2025-11-29,FR3078,lisbon,19:55:00,189,EU,Sábado,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
753,2025-11-29,FR7351,vienna,20:05:00,180,EU,Sábado,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
754,2025-11-29,FR867,venice,20:20:00,189,EU,Sábado,Noche,0,0,0.96,Grupo Ryanair,Low_Cost
755,2025-11-29,FR9581,sevilla,20:25:00,189,NAC,Sábado,Noche,0,0,0.96,Grupo Ryanair,Low_Cost
756,2025-11-29,FR3182,malaga,20:45:00,189,NAC,Sábado,Noche,0,0,0.96,Grupo Ryanair,Low_Cost
757,2025-11-29,FR3928,trieste,20:45:00,189,EU,Sábado,Noche,0,0,0.97,Grupo Ryanair,Low_Cost
758,2025-11-29,FR4585,porto,20:50:00,189,EU,Sábado,Noche,0,0,0.94,Grupo Ryanair,Low_Cost
759,2025-11-29,FR6267,edinburgh,20:55:00,189,INT,Sábado,Noche,0,0,0.98,Grupo Ryanair,Low_Cost
760,2025-11-29,FR3174,ibiza,21:20:00,189,NAC,Sábado,Noche,0,0,0.76,Grupo Ryanair,Low_Cost
761,2025-11-29,FR5220,bologna,21:30:00,189,EU,Sábado,Noche,0,0,0.97,Grupo Ryanair,Low_Cost
762,2025-11-29,FR3039,prague,21:35:00,197,EU,Sábado,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
763,2025-11-29,FR3800,birmingham,21:55:00,189,INT,Sábado,Noche,0,0,0.96,Grupo Ryanair,Low_Cost
764,2025-11-29,FR8574,rome,22:10:00,189,EU,Sábado,Noche,0,0,0.95,Grupo Ryanair,Low_Cost
765,2025-11-30,FR3180,rome,06:00:00,189,EU,Domingo,Mañana,0,0,0.94,Grupo Ryanair,Low_Cost
766,2025-11-30,FR2834,charleroi,06:10:00,197,EU,Domingo,Mañana,0,0,0.94,Grupo Ryanair,Low_Cost
767,2025-11-30,FR2918,brussels,06:25:00,189,EU,Domingo,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
768,2025-11-30,FR4084,warsaw,06:25:00,189,EU,Domingo,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
769,2025-11-30,FR2239,marrakech,06:30:00,189,INT,Domingo,Mañana,0,0,0.92,Grupo Ryanair,Low_Cost
770,2025-11-30,FR2507,cologne-bonn,06:40:00,189,EU,Domingo,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
771,2025-11-30,FR6597,manchester,07:30:00,189,INT,Domingo,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
772,2025-11-30,FR3108,luxembourg,07:35:00,189,EU,Domingo,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
773,2025-11-30,FR1165,sevilla,07:50:00,189,NAC,Domingo,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
774,2025-11-30,FR878,venice,08:30:00,189,EU,Domingo,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
775,2025-11-30,FR1786,vilnius,09:00:00,197,EU,Domingo,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
776,2025-11-30,FR3028,ibiza,09:05:00,197,NAC,Domingo,Mañana,0,0,0.57,Grupo Ryanair,Low_Cost
777,2025-11-30,FR3193,riga,09:10:00,189,EU,Domingo,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
778,2025-11-30,FR4545,porto,09:35:00,189,EU,Domingo,Mañana,0,0,0.93,Grupo Ryanair,Low_Cost
779,2025-11-30,FR333,gdansk,09:45:00,189,EU,Domingo,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
780,2025-11-30,FR8384,budapest,09:45:00,197,EU,Domingo,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
781,2025-11-30,FR2495,palma de mallorca,09:50:00,189,NAC,Domingo,Mañana,0,0,0.77,Grupo Ryanair,Low_Cost
782,2025-11-30,FR6341,rome,09:55:00,189,EU,Domingo,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
783,2025-11-30,FR3049,krakow,09:55:00,197,EU,Domingo,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
784,2025-11-30,FR8231,london,10:00:00,189,INT,Domingo,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
785,2025-11-30,FR6874,dublin,10:05:00,197,INT,Domingo,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
786,2025-11-30,FR7351,vienna,10:10:00,180,EU,Domingo,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
787,2025-11-30,FR575,bologna,10:20:00,189,EU,Domingo,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
788,2025-11-30,FR6267,edinburgh,10:30:00,189,INT,Domingo,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
789,2025-11-30,FR7543,manchester,10:40:00,197,INT,Domingo,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
790,2025-11-30,FR1279,copenhagen,10:45:00,189,EU,Domingo,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
791,2025-11-30,FR3143,milan,10:45:00,197,EU,Domingo,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
792,2025-11-30,FR3166,palermo,11:00:00,189,EU,Domingo,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
793,2025-11-30,FR2889,palma de mallorca,11:55:00,180,NAC,Domingo,Mañana,0,0,0.89,Grupo Ryanair,Low_Cost
794,2025-11-30,FR3129,ibiza,12:05:00,189,NAC,Domingo,Tarde,0,0,0.74,Grupo Ryanair,Low_Cost
795,2025-11-30,FR3976,dublin,12:25:00,197,INT,Domingo,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
796,2025-11-30,FR1527,valletta,12:30:00,189,EU,Domingo,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
797,2025-11-30,FR2402,sevilla,12:30:00,189,NAC,Domingo,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
798,2025-11-30,FR6300,sofia,12:45:00,189,EU,Domingo,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
799,2025-11-30,FR2511,cologne-bonn,12:55:00,189,EU,Domingo,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
800,2025-11-30,FR8598,reggio calabria,13:05:00,189,EU,Domingo,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
801,2025-11-30,FR3121,paris,13:20:00,189,EU,Domingo,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
802,2025-11-30,FR9811,london,13:40:00,189,INT,Domingo,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
803,2025-11-30,FR483,malaga,13:50:00,189,NAC,Domingo,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
804,2025-11-30,FR1342,palma de mallorca,14:05:00,189,NAC,Domingo,Tarde,0,0,0.91,Grupo Ryanair,Low_Cost
805,2025-11-30,FR6920,dublin,14:05:00,197,INT,Domingo,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
806,2025-11-30,FR4585,porto,14:10:00,189,EU,Domingo,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
807,2025-11-30,FR269,milan,14:55:00,189,EU,Domingo,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
808,2025-11-30,FR3320,milan,15:00:00,189,EU,Domingo,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
809,2025-11-30,FR774,torino,15:15:00,189,EU,Domingo,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
810,2025-11-30,FR3072,prague,15:15:00,189,EU,Domingo,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
811,2025-11-30,FR6973,rome,15:30:00,197,EU,Domingo,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
812,2025-11-30,FR133,berlin,16:15:00,189,EU,Domingo,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
813,2025-11-30,FR2922,brussels,16:15:00,189,EU,Domingo,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
814,2025-11-30,FR9814,london,16:40:00,189,INT,Domingo,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
815,2025-11-30,FR8669,dublin,16:55:00,189,INT,Domingo,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
816,2025-11-30,FR2250,marrakech,17:00:00,189,INT,Domingo,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
817,2025-11-30,FR8394,budapest,17:15:00,197,EU,Domingo,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
818,2025-11-30,FR5718,bratislava,17:20:00,189,EU,Domingo,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
819,2025-11-30,FR12,vienna,17:40:00,189,EU,Domingo,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
820,2025-11-30,FR5252,krakow,17:50:00,189,EU,Domingo,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
821,2025-11-30,FR1681,frankfurt-hahn,18:00:00,189,EU,Domingo,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
822,2025-11-30,FR777,venice,18:00:00,197,EU,Domingo,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
823,2025-11-30,FR6305,milan,18:05:00,189,EU,Domingo,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
824,2025-11-30,FR2406,sevilla,18:30:00,189,NAC,Domingo,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
825,2025-11-30,FR8631,tanger,18:45:00,189,INT,Domingo,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
826,2025-11-30,FR6394,dublin,19:10:00,197,INT,Domingo,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
827,2025-11-30,FR3160,bristol,19:25:00,189,INT,Domingo,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
828,2025-11-30,FR2233,al aaroui,19:40:00,189,INT,Domingo,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
829,2025-11-30,FR5710,napoli,19:45:00,189,EU,Domingo,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
830,2025-11-30,FR9015,london,19:45:00,189,INT,Domingo,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
831,2025-11-30,FR8136,ibiza,20:10:00,189,NAC,Domingo,Noche,0,0,0.76,Grupo Ryanair,Low_Cost
832,2025-11-30,FR6985,rome,20:30:00,197,EU,Domingo,Noche,0,0,0.95,Grupo Ryanair,Low_Cost
833,2025-11-30,FR4587,porto,20:40:00,189,EU,Domingo,Noche,0,0,0.94,Grupo Ryanair,Low_Cost
834,2025-11-30,FR6275,edinburgh,20:50:00,197,INT,Domingo,Noche,0,0,0.98,Grupo Ryanair,Low_Cost
835,2025-11-30,FR6944,warsaw,20:50:00,189,EU,Domingo,Noche,0,0,0.98,Grupo Ryanair,Low_Cost
836,2025-11-30,FR8615,budapest,21:00:00,189,EU,Domingo,Noche,0,0,0.98,Grupo Ryanair,Low_Cost
837,2025-11-30,FR2896,palma de mallorca,21:15:00,189,NAC,Domingo,Noche,0,0,0.92,Grupo Ryanair,Low_Cost
838,2025-11-30,FR3792,birmingham,21:20:00,189,INT,Domingo,Noche,0,0,0.96,Grupo Ryanair,Low_Cost
839,2025-11-30,FR5752,valletta,21:45:00,197,EU,Domingo,Noche,0,0,0.95,Grupo Ryanair,Low_Cost
840,2025-11-30,FR5220,bologna,22:50:00,197,EU,Domingo,Noche,0,0,0.97,Grupo Ryanair,Low_Cost
841,2025-11-30,FR9406,fes,23:15:00,189,INT,Domingo,Noche,0,0,0.95,Grupo Ryanair,Low_Cost
842,2025-12-01,FR3180,rome,06:00:00,189,EU,Lunes,Mañana,0,0,0.93,Grupo Ryanair,Low_Cost
843,2025-12-01,FR846,milan,06:10:00,189,EU,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
844,2025-12-01,FR2233,al aaroui,06:20:00,189,INT,Lunes,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
845,2025-12-01,FR8384,budapest,06:25:00,197,EU,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
846,2025-12-01,FR3078,lisbon,06:30:00,189,EU,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
847,2025-12-01,FR3035,krakow,06:45:00,189,EU,Lunes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
848,2025-12-01,FR8215,london,06:45:00,197,INT,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
849,2025-12-01,FR3028,ibiza,07:35:00,189,NAC,Lunes,Mañana,0,0,0.56,Grupo Ryanair,Low_Cost
850,2025-12-01,FR1342,palma de mallorca,07:40:00,180,NAC,Lunes,Mañana,0,0,0.67,Grupo Ryanair,Low_Cost
851,2025-12-01,FR1165,sevilla,07:55:00,189,NAC,Lunes,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
852,2025-12-01,FR58,napoli,08:35:00,197,EU,Lunes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
853,2025-12-01,FR575,bologna,08:40:00,189,EU,Lunes,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
854,2025-12-01,FR12,vienna,09:00:00,180,EU,Lunes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
855,2025-12-01,FR6078,ouarzazate,09:05:00,189,INT,Lunes,Mañana,0,0,0.9,Grupo Ryanair,Low_Cost
856,2025-12-01,FR2834,charleroi,09:40:00,189,EU,Lunes,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
857,2025-12-01,FR2495,palma de mallorca,09:45:00,189,NAC,Lunes,Mañana,0,0,0.75,Grupo Ryanair,Low_Cost
858,2025-12-01,FR4545,porto,09:50:00,189,EU,Lunes,Mañana,0,0,0.92,Grupo Ryanair,Low_Cost
859,2025-12-01,FR9175,bristol,10:10:00,189,INT,Lunes,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
860,2025-12-01,FR6559,liverpool,10:15:00,189,INT,Lunes,Mañana,0,0,0.91,Grupo Ryanair,Low_Cost
861,2025-12-01,FR3143,milan,10:20:00,189,EU,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
862,2025-12-01,FR7808,london,10:35:00,197,INT,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
