,fecha_scrapeo,Num_flight,Name_Destiny,Time_flight,flight_capacity,Type_f,week_day,day_time,OCC,OCC_pred
919,2025-12-01,FR2250,marrakech,21:50:00,189,INT,Lunes,Noche,,0.88
920,2025-12-01,FR8574,rome,22:20:00,189,EU,Lunes,Noche,,0.93
921,2025-12-01,FR3800,birmingham,23:00:00,197,INT,Lunes,Noche,,0.94
922,2025-12-02,FR2918,brussels,06:05:00,189,EU,Martes,Mañana,,0.95
923,2025-12-02,FR3189,fes,06:15:00,189,INT,Martes,Mañana,,0.6
924,2025-12-02,FR2507,cologne-bonn,06:20:00,189,EU,Martes,Mañana,,0.98
925,2025-12-02,FR4545,porto,06:35:00,197,EU,Martes,Mañana,,0.8
926,2025-12-02,FR3166,palermo,07:35:00,189,EU,Martes,Mañana,,0.96
927,2025-12-02,FR5718,bratislava,07:35:00,189,EU,Martes,Mañana,,0.92
928,2025-12-02,FR3193,riga,07:55:00,189,EU,Martes,Mañana,,0.93
929,2025-12-02,FR6973,rome,08:20:00,189,EU,Martes,Mañana,,0.95
930,2025-12-02,FR133,berlin,08:50:00,189,EU,Martes,Mañana,,0.98
931,2025-12-02,FR3035,krakow,09:10:00,189,EU,Martes,Mañana,,0.98
932,2025-12-02,FR3807,charleroi,09:10:00,197,EU,Martes,Mañana,,0.95
933,2025-12-02,FR12,vienna,10:15:00,180,EU,Martes,Mañana,,0.98
934,2025-12-02,FR1279,copenhagen,10:25:00,197,EU,Martes,Mañana,,0.97
935,2025-12-02,FR5270,manchester,10:30:00,197,INT,Martes,Mañana,,0.96
936,2025-12-02,FR58,napoli,11:40:00,189,EU,Martes,Mañana,,0.98
937,2025-12-02,FR3108,luxembourg,12:15:00,189,EU,Martes,Tarde,,0.93
938,2025-12-02,FR8384,budapest,12:35:00,197,EU,Martes,Tarde,,0.98
939,2025-12-02,FR6267,edinburgh,12:55:00,197,INT,Martes,Tarde,,0.98
940,2025-12-02,FR2239,marrakech,14:00:00,189,INT,Martes,Tarde,,0.91
941,2025-12-02,FR3076,stockholm,14:05:00,189,EU,Martes,Tarde,,0.98
942,2025-12-02,FR8217,london,15:25:00,189,INT,Martes,Tarde,,0.94
943,2025-12-02,FR846,milan,16:55:00,189,EU,Martes,Tarde,,0.95
944,2025-12-02,FR1165,sevilla,17:05:00,189,NAC,Martes,Tarde,,0.96
945,2025-12-02,FR575,bologna,17:25:00,197,EU,Martes,Tarde,,0.97
946,2025-12-02,FR6300,sofia,18:15:00,197,EU,Martes,Tarde,,0.97
947,2025-12-02,FR777,venice,18:40:00,189,EU,Martes,Tarde,,0.97
948,2025-12-02,FR9015,london,19:25:00,197,INT,Martes,Tarde,,0.94
949,2025-12-02,FR2495,palma de mallorca,19:30:00,197,NAC,Martes,Tarde,,0.91
950,2025-12-02,FR4084,warsaw,20:15:00,189,EU,Martes,Noche,,0.98
951,2025-12-02,FR6394,dublin,21:15:00,197,INT,Martes,Noche,,0.95
952,2025-12-02,FR4585,porto,22:00:00,197,EU,Martes,Noche,,0.88
953,2025-12-03,FR2918,brussels,06:05:00,189,EU,Miércoles,Mañana,0.86,0.95
954,2025-12-03,FR3185,rabat,06:05:00,189,INT,Miércoles,Mañana,0.93,0.76
955,2025-12-03,FR9406,fes,06:05:00,189,INT,Miércoles,Mañana,0.89,0.6
956,2025-12-03,FR483,malaga,06:15:00,189,NAC,Miércoles,Mañana,0.76,0.84
957,2025-12-03,FR2239,marrakech,06:35:00,189,INT,Miércoles,Mañana,0.98,0.8
958,2025-12-03,FR3028,ibiza,06:45:00,189,NAC,Miércoles,Mañana,0.2,0.55
959,2025-12-03,FR3108,luxembourg,06:50:00,197,EU,Miércoles,Mañana,0.96,0.89
960,2025-12-03,FR2495,palma de mallorca,07:20:00,180,NAC,Miércoles,Mañana,0.44,0.62
961,2025-12-03,FR846,milan,08:05:00,189,EU,Miércoles,Mañana,1.0,0.95
962,2025-12-03,FR8384,budapest,09:30:00,189,EU,Miércoles,Mañana,1.0,0.98
963,2025-12-03,FR2834,charleroi,09:45:00,189,EU,Miércoles,Mañana,1.0,0.95
964,2025-12-03,FR4545,porto,09:45:00,197,EU,Miércoles,Mañana,0.94,0.9
965,2025-12-03,FR3049,krakow,09:55:00,197,EU,Miércoles,Mañana,1.0,0.98
966,2025-12-03,FR3078,lisbon,10:15:00,189,EU,Miércoles,Mañana,0.96,0.98
967,2025-12-03,FR3039,prague,10:20:00,189,EU,Miércoles,Mañana,0.99,0.98
968,2025-12-03,FR6267,edinburgh,10:45:00,197,INT,Miércoles,Mañana,1.0,0.98
969,2025-12-03,FR2507,cologne-bonn,11:00:00,197,EU,Miércoles,Mañana,1.0,0.98
970,2025-12-03,FR575,bologna,11:40:00,189,EU,Miércoles,Mañana,0.98,0.97
971,2025-12-03,FR9925,frankfurt-hahn,12:35:00,189,EU,Miércoles,Tarde,1.0,0.98
972,2025-12-03,FR6597,manchester,13:00:00,197,INT,Miércoles,Tarde,1.0,0.96
973,2025-12-03,FR777,venice,15:10:00,189,EU,Miércoles,Tarde,0.98,0.97
974,2025-12-03,FR12,vienna,15:15:00,197,EU,Miércoles,Tarde,0.99,0.98
975,2025-12-03,FR3035,krakow,16:15:00,197,EU,Miércoles,Tarde,1.0,0.98
976,2025-12-03,FR3928,trieste,16:50:00,189,EU,Miércoles,Tarde,0.97,0.93
977,2025-12-03,FR5718,bratislava,16:50:00,189,EU,Miércoles,Tarde,1.0,0.94
978,2025-12-03,FR4585,porto,17:30:00,189,EU,Miércoles,Tarde,0.92,0.91
979,2025-12-03,FR3180,rome,18:00:00,189,EU,Miércoles,Tarde,0.96,0.95
980,2025-12-03,FR3129,ibiza,18:35:00,189,NAC,Miércoles,Tarde,0.63,0.79
981,2025-12-03,FR8394,budapest,18:50:00,189,EU,Miércoles,Tarde,1.0,0.98
982,2025-12-03,FR8231,london,19:00:00,189,INT,Miércoles,Tarde,1.0,0.94
983,2025-12-03,FR1165,sevilla,19:10:00,197,NAC,Miércoles,Tarde,0.97,0.96
984,2025-12-03,FR9334,marrakech,19:10:00,189,INT,Miércoles,Tarde,0.96,0.91
985,2025-12-03,FR1342,palma de mallorca,19:15:00,197,NAC,Miércoles,Tarde,0.92,0.91
986,2025-12-03,FR133,berlin,19:35:00,197,EU,Miércoles,Tarde,1.0,0.98
987,2025-12-03,FR3143,milan,19:55:00,189,EU,Miércoles,Tarde,0.99,0.95
988,2025-12-03,FR58,napoli,20:10:00,189,EU,Miércoles,Noche,0.99,0.98
989,2025-12-03,FR5246,vilnius,20:10:00,197,EU,Miércoles,Noche,1.0,0.98
990,2025-12-03,FR6394,dublin,22:05:00,189,INT,Miércoles,Noche,1.0,0.93
991,2025-12-04,FR8215,london,06:00:00,189,INT,Jueves,Mañana,1.0,0.92
992,2025-12-04,FR3976,dublin,06:15:00,197,INT,Jueves,Mañana,0.96,0.95
993,2025-12-04,FR3049,krakow,06:40:00,197,EU,Jueves,Mañana,1.0,0.98
994,2025-12-04,FR3028,ibiza,06:45:00,189,NAC,Jueves,Mañana,0.08,0.55
995,2025-12-04,FR2495,palma de mallorca,07:20:00,180,NAC,Jueves,Mañana,0.36,0.62
996,2025-12-04,FR133,berlin,07:25:00,189,EU,Jueves,Mañana,0.99,0.98
997,2025-12-04,FR2507,cologne-bonn,07:45:00,197,EU,Jueves,Mañana,0.99,0.98
998,2025-12-04,FR575,bologna,08:05:00,189,EU,Jueves,Mañana,1.0,0.97
999,2025-12-04,FR774,torino,08:05:00,189,EU,Jueves,Mañana,1.0,0.97
1000,2025-12-04,FR6973,rome,08:40:00,189,EU,Jueves,Mañana,0.95,0.95
1001,2025-12-04,FR5710,napoli,09:05:00,189,EU,Jueves,Mañana,0.99,0.98
1002,2025-12-04,FR12,vienna,09:10:00,180,EU,Jueves,Mañana,0.97,0.98
1003,2025-12-04,FR3320,milan,09:30:00,189,EU,Jueves,Mañana,0.99,0.95
1004,2025-12-04,FR1279,copenhagen,10:00:00,197,EU,Jueves,Mañana,1.0,0.97
1005,2025-12-04,FR1165,sevilla,10:20:00,189,NAC,Jueves,Mañana,0.87,0.96
1006,2025-12-04,FR3121,paris,10:25:00,189,EU,Jueves,Mañana,1.0,0.98
1007,2025-12-04,FR8384,budapest,10:25:00,189,EU,Jueves,Mañana,0.99,0.98
1008,2025-12-04,FR3792,birmingham,11:00:00,189,INT,Jueves,Mañana,1.0,0.96
1009,2025-12-04,FR4545,porto,11:00:00,197,EU,Jueves,Mañana,0.97,0.91
1010,2025-12-04,FR483,malaga,11:10:00,197,NAC,Jueves,Mañana,1.0,0.92
1011,2025-12-04,FR6597,manchester,11:20:00,189,INT,Jueves,Mañana,1.0,0.96
1012,2025-12-04,FR2239,marrakech,12:30:00,189,INT,Jueves,Tarde,0.99,0.91
1013,2025-12-04,FR3160,bristol,12:45:00,189,INT,Jueves,Tarde,0.99,0.94
1014,2025-12-04,FR1681,frankfurt-hahn,13:00:00,189,EU,Jueves,Tarde,1.0,0.98
1015,2025-12-04,FR3039,prague,13:30:00,197,EU,Jueves,Tarde,0.99,0.98
1016,2025-12-04,FR269,milan,13:40:00,189,EU,Jueves,Tarde,0.96,0.95
1017,2025-12-04,FR6267,edinburgh,13:45:00,197,INT,Jueves,Tarde,1.0,0.98
1018,2025-12-04,FR846,milan,13:45:00,197,EU,Jueves,Tarde,0.99,0.95
1019,2025-12-04,FR2233,al aaroui,14:00:00,189,INT,Jueves,Tarde,0.93,0.92
1020,2025-12-04,FR9015,london,14:30:00,189,INT,Jueves,Tarde,0.99,0.94
1021,2025-12-04,FR3189,fes,15:00:00,189,INT,Jueves,Tarde,0.98,0.87
1022,2025-12-04,FR2922,brussels,16:05:00,189,EU,Jueves,Tarde,0.96,0.95
1023,2025-12-04,FR9045,london,16:30:00,189,INT,Jueves,Tarde,0.97,0.94
1024,2025-12-04,FR9913,tallinn,16:30:00,197,EU,Jueves,Tarde,1.0,0.98
1025,2025-12-04,FR4585,porto,16:35:00,197,EU,Jueves,Tarde,0.95,0.91
1026,2025-12-04,FR8394,budapest,17:30:00,189,EU,Jueves,Tarde,1.0,0.98
1027,2025-12-04,FR6300,sofia,17:45:00,189,EU,Jueves,Tarde,0.99,0.97
1028,2025-12-04,FR5718,bratislava,18:00:00,189,EU,Jueves,Tarde,0.97,0.94
1029,2025-12-04,FR3078,lisbon,18:30:00,189,EU,Jueves,Tarde,1.0,0.98
1030,2025-12-04,FR6394,dublin,18:30:00,197,INT,Jueves,Tarde,0.99,0.95
1031,2025-12-04,FR3193,riga,19:05:00,189,EU,Jueves,Tarde,1.0,0.94
1032,2025-12-04,FR1342,palma de mallorca,19:25:00,189,NAC,Jueves,Tarde,1.0,0.91
1033,2025-12-04,FR8217,london,19:25:00,189,INT,Jueves,Tarde,0.99,0.94
1034,2025-12-04,FR8598,reggio calabria,19:45:00,189,EU,Jueves,Tarde,0.88,0.82
1035,2025-12-04,FR8631,tanger,19:55:00,189,INT,Jueves,Tarde,0.95,0.94
1036,2025-12-04,FR3143,milan,20:25:00,189,EU,Jueves,Noche,1.0,0.95
1037,2025-12-04,FR4587,porto,20:45:00,197,EU,Jueves,Noche,0.98,0.9
1038,2025-12-04,FR333,gdansk,21:00:00,189,EU,Jueves,Noche,1.0,0.98
1039,2025-12-04,FR1527,valletta,21:20:00,197,EU,Jueves,Noche,0.96,0.94
1040,2025-12-04,FR3035,krakow,21:30:00,197,EU,Jueves,Noche,0.98,0.98
1041,2025-12-04,FR4084,warsaw,21:30:00,189,EU,Jueves,Noche,1.0,0.98
1042,2025-12-05,FR8183,bologna,06:10:00,189,EU,Viernes,Mañana,0.96,0.96
1043,2025-12-05,FR8231,london,06:10:00,189,INT,Viernes,Mañana,1.0,0.92
1044,2025-12-05,FR777,venice,06:20:00,189,EU,Viernes,Mañana,0.97,0.96
1045,2025-12-05,FR846,milan,06:25:00,189,EU,Viernes,Mañana,1.0,0.95
1046,2025-12-05,FR133,berlin,06:35:00,189,EU,Viernes,Mañana,0.98,0.98
1047,2025-12-05,FR4545,porto,06:45:00,197,EU,Viernes,Mañana,0.97,0.81
1048,2025-12-05,FR2889,palma de mallorca,07:40:00,180,NAC,Viernes,Mañana,0.94,0.64
1049,2025-12-05,FR3976,dublin,08:00:00,189,INT,Viernes,Mañana,0.95,0.95
1050,2025-12-05,FR3185,rabat,08:10:00,189,INT,Viernes,Mañana,0.96,0.82
1051,2025-12-05,FR6973,rome,08:15:00,189,EU,Viernes,Mañana,0.99,0.95
1052,2025-12-05,FR5752,valletta,08:40:00,197,EU,Viernes,Mañana,0.95,0.94
1053,2025-12-05,FR1165,sevilla,09:00:00,189,NAC,Viernes,Mañana,0.98,0.96
1054,2025-12-05,FR2834,charleroi,09:15:00,197,EU,Viernes,Mañana,0.99,0.95
1055,2025-12-05,FR12,vienna,09:25:00,180,EU,Viernes,Mañana,0.98,0.98
1056,2025-12-05,FR3028,ibiza,09:40:00,189,NAC,Viernes,Mañana,0.69,0.62
1057,2025-12-05,FR3320,milan,09:45:00,189,EU,Viernes,Mañana,1.0,0.95
1058,2025-12-05,FR9015,london,10:00:00,197,INT,Viernes,Mañana,1.0,0.94
1059,2025-12-05,FR6920,dublin,10:05:00,197,INT,Viernes,Mañana,0.94,0.95
1060,2025-12-05,FR2239,marrakech,10:20:00,189,INT,Viernes,Mañana,1.0,0.92
1061,2025-12-05,FR6267,edinburgh,10:30:00,189,INT,Viernes,Mañana,1.0,0.98
1062,2025-12-05,FR5270,manchester,10:55:00,197,INT,Viernes,Mañana,0.99,0.96
1063,2025-12-05,FR8384,budapest,11:00:00,189,EU,Viernes,Mañana,0.98,0.98
1064,2025-12-05,FR3166,palermo,11:10:00,189,EU,Viernes,Mañana,0.98,0.97
1065,2025-12-05,FR269,milan,11:20:00,189,EU,Viernes,Mañana,0.99,0.95
1066,2025-12-05,FR3121,paris,11:35:00,197,EU,Viernes,Mañana,1.0,0.98
1067,2025-12-05,FR2896,palma de mallorca,11:35:00,180,NAC,Viernes,Mañana,0.97,0.92
1068,2025-12-05,FR3049,krakow,11:45:00,189,EU,Viernes,Mañana,0.99,0.98
1069,2025-12-05,FR774,torino,11:55:00,189,EU,Viernes,Mañana,0.94,0.97
1070,2025-12-05,FR4585,porto,12:15:00,197,EU,Viernes,Tarde,0.98,0.92
1071,2025-12-05,FR575,bologna,12:45:00,189,EU,Viernes,Tarde,1.0,0.97
1072,2025-12-05,FR58,napoli,12:45:00,189,EU,Viernes,Tarde,1.0,0.98
1073,2025-12-05,FR6874,dublin,12:55:00,197,INT,Viernes,Tarde,0.99,0.95
1074,2025-12-05,FR2922,brussels,13:35:00,189,EU,Viernes,Tarde,0.94,0.95
1075,2025-12-05,FR6078,ouarzazate,13:50:00,189,INT,Viernes,Tarde,0.97,0.84
1076,2025-12-05,FR3180,rome,13:55:00,189,EU,Viernes,Tarde,1.0,0.95
1077,2025-12-05,FR7351,vienna,14:20:00,180,EU,Viernes,Tarde,1.0,0.98
1078,2025-12-05,FR8215,london,14:35:00,189,INT,Viernes,Tarde,0.99,0.94
1079,2025-12-05,FR2233,al aaroui,14:40:00,189,INT,Viernes,Tarde,1.0,0.93
1080,2025-12-05,FR2507,cologne-bonn,14:55:00,189,EU,Viernes,Tarde,0.99,0.98
1081,2025-12-05,FR867,venice,14:55:00,189,EU,Viernes,Tarde,0.97,0.97
1082,2025-12-05,FR1342,palma de mallorca,15:00:00,189,NAC,Viernes,Tarde,0.99,0.93
1083,2025-12-05,FR5718,bratislava,15:10:00,189,EU,Viernes,Tarde,0.95,0.94
1084,2025-12-05,FR483,malaga,15:25:00,197,NAC,Viernes,Tarde,0.99,0.93
1085,2025-12-05,FR9045,london,16:05:00,189,INT,Viernes,Tarde,0.92,0.94
1086,2025-12-05,FR2925,brussels,16:15:00,189,EU,Viernes,Tarde,0.92,0.95
1087,2025-12-05,FR6985,rome,16:15:00,189,EU,Viernes,Tarde,1.0,0.95
1088,2025-12-05,FR3129,ibiza,16:45:00,189,NAC,Viernes,Tarde,1.0,0.81
1089,2025-12-05,FR878,venice,16:55:00,180,EU,Viernes,Tarde,1.0,0.97
1090,2025-12-05,FR4587,porto,17:05:00,197,EU,Viernes,Tarde,0.99,0.93
1091,2025-12-05,FR3076,stockholm,17:30:00,197,EU,Viernes,Tarde,1.0,0.98
1092,2025-12-05,FR6341,rome,18:00:00,189,EU,Viernes,Tarde,1.0,0.95
1093,2025-12-05,FR6353,milan,18:00:00,197,EU,Viernes,Tarde,1.0,0.95
1094,2025-12-05,FR2098,bologna,18:35:00,189,EU,Viernes,Tarde,0.94,0.97
1095,2025-12-05,FR3189,fes,18:50:00,189,INT,Viernes,Tarde,0.98,0.9
1096,2025-12-05,FR149,berlin,19:15:00,197,EU,Viernes,Tarde,0.95,0.98
1097,2025-12-05,FR3078,lisbon,19:20:00,189,EU,Viernes,Tarde,1.0,0.98
1098,2025-12-05,FR6330,sofia,19:20:00,189,EU,Viernes,Tarde,1.0,0.97
1099,2025-12-05,FR9111,torino,19:25:00,197,EU,Viernes,Tarde,0.98,0.97
1100,2025-12-05,FR2330,al aaroui,19:35:00,189,INT,Viernes,Tarde,0.96,0.93
1101,2025-12-05,FR7362,vienna,19:40:00,180,EU,Viernes,Tarde,0.97,0.98
1102,2025-12-05,FR6374,paris,19:45:00,189,EU,Viernes,Tarde,1.0,0.98
1103,2025-12-05,FR1527,valletta,20:05:00,189,EU,Viernes,Noche,0.97,0.95
1104,2025-12-05,FR2402,sevilla,20:10:00,189,NAC,Viernes,Noche,0.96,0.96
1105,2025-12-05,FR6275,edinburgh,20:10:00,197,INT,Viernes,Noche,1.0,0.98
1106,2025-12-05,FR6305,milan,20:10:00,197,EU,Viernes,Noche,0.97,0.95
1107,2025-12-05,FR7539,milan,20:35:00,189,EU,Viernes,Noche,0.98,0.95
1108,2025-12-05,FR8631,tanger,20:35:00,189,INT,Viernes,Noche,0.98,0.94
1109,2025-12-05,FR1786,vilnius,20:35:00,197,EU,Viernes,Noche,1.0,0.98
1110,2025-12-05,FR5710,napoli,20:50:00,197,EU,Viernes,Noche,0.99,0.98
1111,2025-12-05,FR8394,budapest,21:00:00,189,EU,Viernes,Noche,0.96,0.98
1112,2025-12-05,FR3174,ibiza,21:10:00,189,NAC,Viernes,Noche,0.98,0.8
1113,2025-12-05,FR6944,warsaw,21:30:00,189,EU,Viernes,Noche,0.99,0.98
1114,2025-12-05,FR7808,london,21:35:00,197,INT,Viernes,Noche,0.99,0.91
1115,2025-12-05,FR8669,dublin,21:40:00,189,INT,Viernes,Noche,0.96,0.93
1116,2025-12-05,FR9811,london,21:40:00,189,INT,Viernes,Noche,0.94,0.9
1117,2025-12-05,FR2495,palma de mallorca,21:45:00,189,NAC,Viernes,Noche,0.97,0.92
1118,2025-12-05,FR6597,manchester,21:45:00,189,INT,Viernes,Noche,1.0,0.94
1119,2025-12-05,FR2250,marrakech,21:55:00,189,INT,Viernes,Noche,0.98,0.89
1120,2025-12-05,FR3792,birmingham,21:55:00,189,INT,Viernes,Noche,0.99,0.94
1121,2025-12-05,FR3080,malaga,22:30:00,197,NAC,Viernes,Noche,0.96,0.89
1122,2025-12-05,FR9814,london,23:10:00,189,INT,Viernes,Noche,0.99,0.9
1123,2025-12-06,FR846,milan,06:00:00,189,EU,Sábado,Mañana,1.0,0.95
1124,2025-12-06,FR5718,bratislava,06:10:00,189,EU,Sábado,Mañana,0.97,0.92
1125,2025-12-06,FR4545,porto,06:15:00,197,EU,Sábado,Mañana,0.98,0.8
1126,2025-12-06,FR1342,palma de mallorca,06:20:00,189,NAC,Sábado,Mañana,0.94,0.63
1127,2025-12-06,FR777,venice,06:30:00,189,EU,Sábado,Mañana,0.93,0.96
1128,2025-12-06,FR8217,london,06:55:00,189,INT,Sábado,Mañana,1.0,0.92
1129,2025-12-06,FR2918,brussels,08:05:00,189,EU,Sábado,Mañana,0.96,0.95
1130,2025-12-06,FR3180,rome,08:15:00,189,EU,Sábado,Mañana,0.96,0.95
1131,2025-12-06,FR1165,sevilla,08:50:00,189,NAC,Sábado,Mañana,0.99,0.96
1132,2025-12-06,FR575,bologna,08:50:00,189,EU,Sábado,Mañana,0.96,0.97
1133,2025-12-06,FR3166,palermo,09:00:00,189,EU,Sábado,Mañana,0.95,0.97
1134,2025-12-06,FR2834,charleroi,09:15:00,189,EU,Sábado,Mañana,0.99,0.95
1135,2025-12-06,FR133,berlin,09:20:00,189,EU,Sábado,Mañana,0.99,0.98
1136,2025-12-06,FR2239,marrakech,09:20:00,189,INT,Sábado,Mañana,0.95,0.86
1137,2025-12-06,FR3028,ibiza,09:20:00,189,NAC,Sábado,Mañana,0.98,0.57
1138,2025-12-06,FR2889,palma de mallorca,09:25:00,189,NAC,Sábado,Mañana,0.96,0.71
1139,2025-12-06,FR3049,krakow,09:30:00,189,EU,Sábado,Mañana,0.99,0.98
1140,2025-12-06,FR3143,milan,10:00:00,189,EU,Sábado,Mañana,0.97,0.95
1141,2025-12-06,FR6559,liverpool,10:00:00,189,INT,Sábado,Mañana,0.89,0.95
1142,2025-12-06,FR9171,stockholm,10:20:00,197,EU,Sábado,Mañana,0.99,0.98
1143,2025-12-06,FR3168,newcastle,10:25:00,189,INT,Sábado,Mañana,0.94,0.92
1144,2025-12-06,FR9307,cork,10:30:00,197,INT,Sábado,Mañana,0.91,0.92
1145,2025-12-06,FR12,vienna,10:30:00,180,EU,Sábado,Mañana,0.99,0.98
1146,2025-12-06,FR6394,dublin,11:00:00,197,INT,Sábado,Mañana,0.92,0.95
1147,2025-12-06,FR4597,porto,11:20:00,197,EU,Sábado,Mañana,1.0,0.92
1148,2025-12-06,FR2507,cologne-bonn,11:55:00,180,EU,Sábado,Mañana,1.0,0.98
1149,2025-12-06,FR2896,palma de mallorca,12:00:00,189,NAC,Sábado,Tarde,0.96,0.92
1150,2025-12-06,FR3108,luxembourg,12:05:00,189,EU,Sábado,Tarde,0.97,0.94
1151,2025-12-06,FR8231,london,12:25:00,189,INT,Sábado,Tarde,1.0,0.94
1152,2025-12-06,FR3320,milan,12:30:00,197,EU,Sábado,Tarde,0.99,0.95
1153,2025-12-06,FR6341,rome,12:30:00,189,EU,Sábado,Tarde,0.95,0.95
1154,2025-12-06,FR483,malaga,13:05:00,189,NAC,Sábado,Tarde,0.95,0.93
1155,2025-12-06,FR7808,london,13:20:00,197,INT,Sábado,Tarde,0.99,0.94
1156,2025-12-06,FR6597,manchester,13:25:00,189,INT,Sábado,Tarde,0.95,0.96
1157,2025-12-06,FR2098,bologna,13:30:00,189,EU,Sábado,Tarde,0.95,0.97
1158,2025-12-06,FR1681,frankfurt-hahn,14:00:00,189,EU,Sábado,Tarde,0.99,0.98
1159,2025-12-06,FR8631,tanger,14:00:00,189,INT,Sábado,Tarde,0.96,0.94
1160,2025-12-06,FR58,napoli,14:15:00,189,EU,Sábado,Tarde,1.0,0.98
1161,2025-12-06,FR3070,palma de mallorca,14:40:00,189,NAC,Sábado,Tarde,0.96,0.93
1162,2025-12-06,FR774,torino,14:45:00,189,EU,Sábado,Tarde,0.99,0.97
1163,2025-12-06,FR3121,paris,14:50:00,189,EU,Sábado,Tarde,0.99,0.98
1164,2025-12-06,FR6300,sofia,14:55:00,189,EU,Sábado,Tarde,0.98,0.97
1165,2025-12-06,FR3189,fes,15:30:00,189,INT,Sábado,Tarde,1.0,0.9
1166,2025-12-06,FR3807,charleroi,16:05:00,197,EU,Sábado,Tarde,1.0,0.95
1167,2025-12-06,FR8384,budapest,16:10:00,189,EU,Sábado,Tarde,0.96,0.98
1168,2025-12-06,FR7543,manchester,16:20:00,189,INT,Sábado,Tarde,0.77,0.96
1169,2025-12-06,FR3146,oujda,16:45:00,189,INT,Sábado,Tarde,1.0,0.83
1170,2025-12-06,FR269,milan,16:50:00,189,EU,Sábado,Tarde,0.98,0.95
1171,2025-12-06,FR2406,sevilla,17:00:00,197,NAC,Sábado,Tarde,0.96,0.96
1172,2025-12-06,FR9015,london,17:00:00,197,INT,Sábado,Tarde,1.0,0.94
1173,2025-12-06,FR5752,valletta,17:10:00,197,EU,Sábado,Tarde,0.72,0.95
1174,2025-12-06,FR6874,dublin,17:40:00,189,INT,Sábado,Tarde,0.94,0.95
1175,2025-12-06,FR2233,al aaroui,17:50:00,189,INT,Sábado,Tarde,0.95,0.93
1176,2025-12-06,FR2925,brussels,17:50:00,197,EU,Sábado,Tarde,0.97,0.95
1177,2025-12-06,FR6353,milan,17:55:00,197,EU,Sábado,Tarde,0.93,0.95
1178,2025-12-06,FR878,venice,18:15:00,189,EU,Sábado,Tarde,0.99,0.97
1179,2025-12-06,FR3035,krakow,18:20:00,197,EU,Sábado,Tarde,0.99,0.98
1180,2025-12-06,FR3792,birmingham,18:55:00,197,INT,Sábado,Tarde,0.95,0.96
1181,2025-12-06,FR9045,london,19:05:00,189,INT,Sábado,Tarde,0.94,0.94
1182,2025-12-06,FR5270,manchester,19:20:00,189,INT,Sábado,Tarde,0.68,0.96
1183,2025-12-06,FR149,berlin,19:35:00,197,EU,Sábado,Tarde,0.97,0.98
1184,2025-12-06,FR3078,lisbon,19:55:00,189,EU,Sábado,Tarde,0.99,0.98
1185,2025-12-06,FR7351,vienna,20:05:00,180,EU,Sábado,Noche,1.0,0.98
1186,2025-12-06,FR867,venice,20:20:00,189,EU,Sábado,Noche,0.85,0.97
1187,2025-12-06,FR9581,sevilla,20:25:00,189,NAC,Sábado,Noche,0.95,0.96
1188,2025-12-06,FR3182,malaga,20:45:00,189,NAC,Sábado,Noche,0.95,0.92
1189,2025-12-06,FR3928,trieste,20:45:00,189,EU,Sábado,Noche,0.99,0.92
1190,2025-12-06,FR4585,porto,20:50:00,197,EU,Sábado,Noche,0.92,0.91
1191,2025-12-06,FR6267,edinburgh,20:55:00,189,INT,Sábado,Noche,0.92,0.98
1192,2025-12-06,FR5220,bologna,21:30:00,189,EU,Sábado,Noche,0.98,0.97
1193,2025-12-06,FR3039,prague,21:35:00,189,EU,Sábado,Noche,1.0,0.97
1194,2025-12-06,FR3800,birmingham,21:55:00,189,INT,Sábado,Noche,1.0,0.94
1195,2025-12-06,FR8574,rome,22:10:00,189,EU,Sábado,Noche,0.92,0.93
1196,2025-12-07,FR3180,rome,06:00:00,189,EU,Domingo,Mañana,0.91,0.95
1197,2025-12-07,FR846,milan,06:00:00,189,EU,Domingo,Mañana,0.89,0.95
1198,2025-12-07,FR2834,charleroi,06:10:00,197,EU,Domingo,Mañana,0.91,0.95
1199,2025-12-07,FR2918,brussels,06:25:00,189,EU,Domingo,Mañana,0.98,0.95
1200,2025-12-07,FR4084,warsaw,06:25:00,189,EU,Domingo,Mañana,0.92,0.98
1201,2025-12-07,FR2239,marrakech,06:30:00,189,INT,Domingo,Mañana,1.0,0.8
1202,2025-12-07,FR2507,cologne-bonn,06:40:00,189,EU,Domingo,Mañana,1.0,0.98
1203,2025-12-07,FR6597,manchester,07:30:00,189,INT,Domingo,Mañana,0.54,0.95
1204,2025-12-07,FR3108,luxembourg,07:35:00,189,EU,Domingo,Mañana,1.0,0.89
1205,2025-12-07,FR1165,sevilla,07:50:00,189,NAC,Domingo,Mañana,0.76,0.96
1206,2025-12-07,FR878,venice,08:30:00,189,EU,Domingo,Mañana,0.89,0.97
1207,2025-12-07,FR1786,vilnius,09:00:00,197,EU,Domingo,Mañana,1.0,0.98
1208,2025-12-07,FR3028,ibiza,09:05:00,197,NAC,Domingo,Mañana,0.19,0.57
1209,2025-12-07,FR3193,riga,09:10:00,189,EU,Domingo,Mañana,0.99,0.94
1210,2025-12-07,FR4545,porto,09:35:00,189,EU,Domingo,Mañana,0.95,0.87
1211,2025-12-07,FR333,gdansk,09:45:00,189,EU,Domingo,Mañana,0.97,0.98
