,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate
679,06/12/2025,Ryanair,FR3320,Milan (BGY),12:30,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S21
680,06/12/2025,Ryanair,FR6341,Rome (FCO),12:30,"En hora, Ha salido",189.0,Boeing 737-800,S23
681,06/12/2025,Norwegian Air Sweden AOC,D85544,Rovaniemi (RVN),12:45,"En hora, Ha salido",189.0,Boeing 737-800,U37
682,06/12/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"En hora, Ha salido",239.0,Airbus A321neo,W46
683,06/12/2025,Wizz Air,W67022,Bratislava (BTS),12:55,"En hora, Ha salido",239.0,Airbus A321neo,U32
684,06/12/2025,Ryanair,FR483,Malaga (AGP),13:05,"Retrasado, Ha salido 13:27",189.0,Boeing 737-800,U31
685,06/12/2025,Boliviana de Aviacion,OB775,Santa Cruz (VVI),13:10,"Retrasado, Programado 13:55",246.0,Airbus A330-200,Y56
686,06/12/2025,Wizz Air Malta,W46330,Milan (MXP),13:10,"En hora, Ha salido",239.0,Airbus A321neo,S25
687,06/12/2025,easyJet Europe,EC7101,"Basel, Switzerland/Mulhouse (BSL)",13:20,"En hora, Ha salido",156.0,Airbus A319,R9
688,06/12/2025,Ryanair,FR7808,London (LTN),13:20,"En hora, Ha salido",197.0,Boeing 737 MAX 8,W45
689,06/12/2025,Ryanair UK,RK6597,Manchester (MAN),13:25,"En hora, Ha salido",189.0,Boeing 737-800,Y53
690,06/12/2025,Ryanair,FR2098,Bologna (BLQ),13:30,"En hora, Ha salido",189.0,Boeing 737-800,S20
691,06/12/2025,Air Arabia Maroc,3O378,Tanger (TNG),13:35,"En hora, Ha salido",180.0,Airbus A320,Y54
692,06/12/2025,easyJet Europe,EC7153,Milan (MXP),13:35,"En hora, Ha salido",156.0,Airbus A319,R15
693,06/12/2025,Ryanair,FR1681,Frankfurt-Hahn (HHN),14:00,"En hora, Ha salido",189.0,Boeing 737-800,U33
694,06/12/2025,Ryanair,FR8631,Tanger (TNG),14:00,"En hora, Programado",189.0,Boeing 737-800,Y57
695,06/12/2025,Air Baltic,BT684,Riga (RIX),14:05,"En hora, Programado",148.0,Airbus A220-300,S21
696,06/12/2025,Ryanair,FR58,Napoli (NAP),14:15,"En hora, Programado",189.0,Boeing 737-800,U35
697,06/12/2025,Kuwait Airways,KU136,Kuwait City (KWI),14:25,"En hora, Programado",235.0,Airbus A330-800,W44
698,06/12/2025,Ryanair,FR3070,Palma De Mallorca (PMI),14:40,En hora,189.0,Boeing 737-800,S
699,06/12/2025,Ryanair,FR774,Torino (TRN),14:45,"En hora, Programado",189.0,Boeing 737-800,S22
700,06/12/2025,Ryanair,FR3121,Beauvais (BVA),14:50,"En hora, Programado",189.0,Boeing 737-800,U37
701,06/12/2025,Turkish Airlines,TK608,Ankara (ESB),14:50,"En hora, Programado",151.0,Boeing 737 MAX 8,W46
702,06/12/2025,Ryanair,FR6300,Sofia (SOF),14:55,"En hora, Programado",189.0,Boeing 737-800,R14
703,06/12/2025,Ryanair,FR3189,Fes (FEZ),15:30,"Retrasado, Ha salido 15:40",189.0,Boeing 737-800,W42
704,06/12/2025,Ryanair,FR3807,Charleroi (CRL),16:05,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U32
705,06/12/2025,BUZZ,RR8384,Budapest (BUD),16:10,"En hora, Ha salido",189.0,Boeing 737-800,R13
706,06/12/2025,Ryanair,FR7543,Manchester (MAN),16:20,"En hora, Ha salido",189.0,Boeing 737-800,W45
707,06/12/2025,Ryanair,FR3146,Oujda (OUD),16:45,"Retrasado, Ha salido 16:55",189.0,Boeing 737-800,W50
708,06/12/2025,Wizz Air Malta,W46728,Venice (VCE),16:45,"En hora, Ha salido",230.0,Airbus A321,S23
709,06/12/2025,Ryanair,FR269,Milan (MXP),16:50,"En hora, Ha salido",189.0,Boeing 737-800,U31
710,06/12/2025,Ryanair,FR2406,Sevilla (SVQ),17:00,"Retrasado, Ha salido 17:18",197.0,Boeing 737 MAX 8,U34
711,06/12/2025,Ryanair,FR9015,London (STN),17:00,"Retrasado, Ha salido 17:13",197.0,Boeing 737 MAX 8,Y59
712,06/12/2025,Ryanair,FR5752,Valletta (MLA),17:10,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U33
713,06/12/2025,Ryanair,FR6874,Dublin (DUB),17:40,"En hora, Ha salido",189.0,Boeing 737-800,W42
714,06/12/2025,Wizz Air Malta,W43180,Bucharest (OTP),17:40,"En hora, Ha salido",230.0,Airbus A321,S24
715,06/12/2025,Ryanair,FR2233,Al Aaroui (NDR),17:50,"En hora, Ha salido",189.0,Boeing 737-800,Y53
716,06/12/2025,Ryanair,FR2925,Brussels (BRU),17:50,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U32
717,06/12/2025,easyJet Europe,EC8066,London (LGW),17:55,"En hora, Ha salido",156.0,Airbus A319,M6
718,06/12/2025,Ryanair,FR6353,Milan (BGY),17:55,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S25
719,06/12/2025,Bluebird Airways,BZ251,Tel Aviv (TLV),18:00,"Retrasado, Ha salido 18:25",189.0,Boeing 737-800,Y59
720,06/12/2025,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:00,"En hora, Ha salido",156.0,Airbus A319,R11
721,06/12/2025,Ryanair,FR878,Venice (VCE),18:15,"En hora, Ha salido",189.0,Boeing 737-800,S22
722,06/12/2025,Transavia,HV5134,Amsterdam (AMS),18:15,"En hora, Ha salido",189.0,Boeing 737-800,U35
723,06/12/2025,Ryanair,FR3035,Krakow (KRK),18:20,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S20
724,06/12/2025,Ryanair,FR3792,Birmingham (BHX),18:55,"En hora, Ha salido",197.0,Boeing 737 MAX 8,Y57
725,06/12/2025,Wizz Air,W61176,Katowice (KTW),18:55,"En hora, Ha salido",239.0,Airbus A321neo,U33
726,06/12/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"En hora, Ha salido",239.0,Airbus A321neo,S23
727,06/12/2025,Ryanair,FR9045,London (STN),19:05,"En hora, Ha salido",189.0,Boeing 737-800,W42
728,06/12/2025,Ryanair,FR5270,Manchester (MAN),19:20,"En hora, Ha salido",189.0,Boeing 737-800,W45
729,06/12/2025,Volotea,V72327,Strasbourg (SXB),19:20,"Retrasado, Ha salido 19:43",180.0,Airbus A320,R13
730,06/12/2025,Transavia,TO4757,Paris (ORY),19:25,"Retrasado, Ha salido 19:37",186.0,Airbus A320neo,R14
731,06/12/2025,Ryanair,FR149,Berlin (BER),19:35,"Retrasado, Ha salido 19:59",197.0,Boeing 737 MAX 8,U32
732,06/12/2025,Wizz Air,W64406,Sofia (SOF),19:35,"En hora, Ha salido",239.0,Airbus A321neo,U34
733,06/12/2025,Air Baltic,BT878,Tallinn (TLL),19:40,"En hora, Ha salido",148.0,Airbus A220-300,S20
734,06/12/2025,Ryanair,FR3078,Lisbon (LIS),19:55,"En hora, Ha salido",189.0,Boeing 737-800,S24
735,06/12/2025,Volotea,V71415,Verona (VRN),19:55,"En hora, Ha salido",180.0,Airbus A320,U31
736,06/12/2025,Lauda Europe,LW7351,Vienna (VIE),20:05,"En hora, Ha salido",180.0,Airbus A320,U35
737,06/12/2025,easyJet Europe,EC1380,Geneva (GVA),20:10,"En hora, Ha salido",180.0,Airbus A320,R11
738,06/12/2025,Ryanair,FR867,Venice (VCE),20:20,"En hora, Ha salido",189.0,Boeing 737-800,U33
739,06/12/2025,Ryanair,FR9581,Sevilla (SVQ),20:25,"En hora, Ha salido",189.0,Boeing 737-800,R12
740,06/12/2025,T'Way Air,TW408,Seoul/Incheon (ICN),20:30,"En hora, Ha salido",294.0,BOEING 777-300ER,W43
741,06/12/2025,Ryanair,FR3182,Malaga (AGP),20:45,"Retrasado, Ha salido 21:02",189.0,Boeing 737-800,U36
742,06/12/2025,Ryanair,FR3928,Trieste (TRS),20:45,"En hora, Ha salido",189.0,Boeing 737-800,R13
743,06/12/2025,Transavia,TO4759,Paris (ORY),20:45,"Retrasado, Ha salido 21:31",186.0,Airbus A320neo,S22
744,06/12/2025,Wizz Air,W62378,Budapest (BUD),20:45,"En hora, Ha salido",239.0,Airbus A321neo,S23
745,06/12/2025,Ryanair,FR4585,Porto (OPO),20:50,"Retrasado, Ha salido 21:12",197.0,Boeing 737 MAX 8,U34
746,06/12/2025,Ryanair,FR6267,Edinburgh (EDI),20:55,"En hora, Ha salido",189.0,Boeing 737-800,W45
747,06/12/2025,Wizz Air Malta,W43178,Bucharest (BBU),21:20,"Retrasado, Programado 22:50",230.0,Airbus A321,S23
748,06/12/2025,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,"En hora, Ha salido",180.0,Airbus A320,S25
749,06/12/2025,Ryanair,FR5220,Bologna (BLQ),21:30,"En hora, Ha salido",189.0,Boeing 737-800,U35
750,06/12/2025,BUZZ,RR3039,Prague (PRG),21:35,"Retrasado, Ha salido 21:52",189.0,Boeing 737-800,S24
751,06/12/2025,Wizz Air Malta,W46020,Rome (FCO),21:35,"Retrasado, Ha salido 21:45",239.0,Airbus A321neo,S20
752,06/12/2025,Ryanair,FR3800,Birmingham (BHX),21:55,"En hora, Ha salido",189.0,Boeing 737-800,Y58
753,06/12/2025,Ryanair,FR8574,Rome (FCO),22:10,"En hora, Programado",189.0,Boeing 737-800,U32
754,06/12/2025,Wizz Air,W64116,Belgrade (BEG),22:10,"En hora, Ha salido",230.0,Airbus A321,W43
755,06/12/2025,Air Arabia Maroc,3O642,Tanger (TNG),22:15,"En hora, Ha salido",180.0,Airbus A320,Y55
756,07/12/2025,Ryanair,FR3180,Rome (FCO),06:00,"En hora, Ha salido",189.0,Boeing 737-800,U36
757,07/12/2025,Ryanair,FR2834,Charleroi (CRL),06:10,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S22
758,07/12/2025,Ryanair,FR2918,Brussels (BRU),06:25,"Retrasado, Ha salido 08:00",189.0,Boeing 737-800,U37
759,07/12/2025,Ryanair,FR4084,Warsaw (WMI),06:25,"En hora, Ha salido",189.0,Boeing 737-800,U34
760,07/12/2025,Ryanair,FR2239,Marrakech (RAK),06:30,"En hora, Ha salido",189.0,Boeing 737-800,Y54
761,07/12/2025,Ryanair,FR2507,Cologne-Bonn (CGN),06:40,"En hora, Ha salido",189.0,Boeing 737-800,S23
762,07/12/2025,easyJet Europe,EC7101,"Basel, Switzerland/Mulhouse (BSL)",06:50,"En hora, Ha salido",156.0,Airbus A319,R9
763,07/12/2025,easyJet Europe,EC7191,Glasgow (GLA),07:20,"En hora, Ha salido",156.0,Airbus A319,M6
764,07/12/2025,easyJet Europe,EC8064,London (LGW),07:20,"En hora, Ha salido",156.0,Airbus A319,M3
765,07/12/2025,Ryanair,FR6597,Manchester (MAN),07:30,"En hora, Ha salido",189.0,Boeing 737-800,W43
766,07/12/2025,Ryanair,FR3108,Luxembourg (LUX),07:35,"En hora, Ha salido",189.0,Boeing 737-800,U41
767,07/12/2025,Ryanair,FR1165,Sevilla (SVQ),07:50,"En hora, Ha salido",189.0,Boeing 737-800,U33
768,07/12/2025,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),07:55,"En hora, Ha salido",189.0,Boeing 737-800,R11
769,07/12/2025,easyJet Europe,EC7131,Nice/Cote D'Azur (NCE),08:00,"En hora, Ha salido",156.0,Airbus A319,R12
770,07/12/2025,easyJet Europe,EC3754,Milan (MXP),08:25,"En hora, Ha salido",180.0,Airbus A320,R9
771,07/12/2025,Ryanair,FR878,Venice (VCE),08:30,"Retrasado, Ha salido 09:40",189.0,Boeing 737-800,U35
772,07/12/2025,easyJet Europe,EC1376,Geneva (GVA),08:35,"En hora, Ha salido",156.0,Airbus A319,R13
773,07/12/2025,Volotea,V73735,Murcia (RMU),08:40,"En hora, Ha salido",180.0,Airbus A320,R14
774,07/12/2025,BUZZ,RR1786,Vilnius (VNO),09:00,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S25
775,07/12/2025,Ryanair,FR3028,Ibiza (IBZ),09:05,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S24
776,07/12/2025,Wizz Air,W62048,Krakow (KRK),09:05,"En hora, Ha salido",239.0,Airbus A321neo,U31
777,07/12/2025,BUZZ,RR3193,Riga (RIX),09:10,"En hora, Ha salido",189.0,Boeing 737-800,S20
778,07/12/2025,Eurowings,EW7521,Hamburg (HAM),09:25,"En hora, Ha salido",156.0,Airbus A319,U32
779,07/12/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"En hora, Ha salido",230.0,Airbus A321,U33
780,07/12/2025,Wizz Air Malta,W45088,Tirana (TIA),09:25,"En hora, Ha salido",239.0,Airbus A321neo,W45
781,07/12/2025,Wizz Air,W62376,Budapest (BUD),09:25,"En hora, Ha salido",239.0,Airbus A321neo,S22
782,07/12/2025,Ryanair,FR4545,Porto (OPO),09:35,"En hora, Ha salido",189.0,Boeing 737-800,S23
783,07/12/2025,Wizz Air Malta,W42938,Vienna (VIE),09:35,"En hora, Ha salido",239.0,Airbus A321neo,U36
784,07/12/2025,easyJet Europe,EC7656,Lisbon (LIS),09:45,"En hora, Ha salido",230.0,Airbus A321,R10
785,07/12/2025,BUZZ,RR333,Gdansk (GDN),09:45,"En hora, Ha salido",189.0,Boeing 737-800,U34
786,07/12/2025,BUZZ,RR8384,Budapest (BUD),09:45,"En hora, Ha salido",197.0,Boeing 737 MAX 8,R12
787,07/12/2025,Ryanair,FR2495,Palma de Mallorca (PMI),09:50,"En hora, Ha salido",189.0,Boeing 737-800,R14
788,07/12/2025,Ryanair,FR9593,Tanger (TNG),09:50,"Retrasado, Ha salido 10:08",189.0,Boeing 737-800,Y57
789,07/12/2025,Ryanair,FR6341,Rome (FCO),09:55,"En hora, Ha salido",189.0,Boeing 737-800,U37
790,07/12/2025,BUZZ,RR3049,Krakow (KRK),09:55,"Retrasado, Ha salido 10:30",197.0,Boeing 737 MAX 8,R11
791,07/12/2025,Ryanair,FR8231,London (STN),10:00,"En hora, Ha salido",189.0,Boeing 737-800,W43
792,07/12/2025,Wizz Air Malta,W46018,Rome (FCO),10:00,"En hora, Ha salido",239.0,Airbus A321neo,R13
793,07/12/2025,Ryanair,FR6874,Dublin (DUB),10:05,"En hora, Ha salido",197.0,Boeing 737 MAX 8,W44
794,07/12/2025,Lauda Europe,LW7351,Vienna (VIE),10:10,"En hora, Ha salido",180.0,Airbus A320,S25
795,07/12/2025,Wizz Air,W61812,Wrocław (WRO),10:10,"En hora, Ha salido",239.0,Airbus A321neo,S21
796,07/12/2025,Wizz Air,W61476,Warsaw (WAW),10:15,"Retrasado, Ha salido 10:31",239.0,Airbus A321neo,U31
797,07/12/2025,Ryanair,FR575,Bologna (BLQ),10:20,"Retrasado, Ha salido 10:33",189.0,Boeing 737-800,S20
798,07/12/2025,Easyjet,U22324,London (LTN),10:25,"En hora, Ha salido",156.0,Airbus A319,M6
799,07/12/2025,Ryanair,FR6267,Edinburgh (EDI),10:30,"En hora, Ha salido",189.0,Boeing 737-800,Y55
800,07/12/2025,Ryanair,FR7543,Manchester (MAN),10:40,"En hora, Ha salido",197.0,Boeing 737 MAX 8,W46
801,07/12/2025,Ryanair,FR1279,Copenhagen (CPH),10:45,"En hora, Ha salido",189.0,Boeing 737-800,U37
802,07/12/2025,Ryanair,FR3143,Milan (BGY),10:45,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S22
803,07/12/2025,Azerbaijan Airlines,J246,Baku (GYD),10:45,"Retrasado, Ha salido 11:38",156.0,Airbus A319,Y58
804,07/12/2025,Ryanair,FR3166,Palermo (PMO),11:00,"En hora, Ha salido",189.0,Boeing 737-800,R12
805,07/12/2025,Easyjet,U22002,Manchester (MAN),11:10,"En hora, Ha salido",180.0,Airbus A320,M3
806,07/12/2025,Norwegian Air Shuttle,DY1741,Oslo (OSL),11:15,"Retrasado, Ha salido 11:28",189.0,Boeing 737 MAX 8,U33
807,07/12/2025,Aer Lingus,EI563,Dublin (DUB),11:30,"En hora, Ha salido",186.0,Airbus A320neo,Y53
808,07/12/2025,easyJet Europe,EC7139,Rennes/Saint-Jacques (RNS),11:45,"En hora, Ha salido",156.0,Airbus A319,R10
809,07/12/2025,Icelandair,FI597,Keflavik (KEF),11:50,"Retrasado, Ha salido 12:06",197.0,Boeing 737 MAX 8,U37
810,07/12/2025,Lauda Europe,LW2889,Palma de Mallorca (PMI),11:55,"En hora, Ha salido",180.0,Airbus A320,S21
811,07/12/2025,Volotea,V72327,Strasbourg (SXB),11:55,"En hora, Ha salido",156.0,Airbus A319,S24
812,07/12/2025,Ryanair,FR8217,London (STN),12:00,"En hora, Ha salido",197.0,Boeing 737 MAX 8,W43
813,07/12/2025,Ryanair,FR3129,Ibiza (IBZ),12:05,"En hora, Ha salido",189.0,Boeing 737-800,S23
814,07/12/2025,Ryanair,FR3976,Dublin (DUB),12:25,"En hora, Ha salido",197.0,Boeing 737 MAX 8,W42
815,07/12/2025,Ryanair,FR1527,Valletta (MLA),12:30,"En hora, Ha salido",189.0,Boeing 737-800,U32
816,07/12/2025,Ryanair,FR2402,Sevilla (SVQ),12:30,"En hora, Ha salido",189.0,Boeing 737-800,S25
817,07/12/2025,Volotea,V72167,Lille/Lesquin (LIL),12:35,"En hora, Ha salido",180.0,Airbus A320,R14
818,07/12/2025,Ryanair,FR6300,Sofia (SOF),12:45,"En hora, Ha salido",189.0,Boeing 737-800,U34
819,07/12/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"En hora, Ha salido",239.0,Airbus A321neo,W45
820,07/12/2025,Ryanair,FR2511,Cologne-Bonn (CGN),12:55,"En hora, Ha salido",189.0,Boeing 737-800,U31
821,07/12/2025,Ryanair,FR8598,Reggio Calabria (REG),13:05,"En hora, Ha salido",189.0,Boeing 737-800,U33
822,07/12/2025,Volotea,V71445,Olbia (OLB),13:05,"En hora, Ha salido",180.0,Airbus A320,R13
823,07/12/2025,Wizz Air Malta,W46330,Milan (MXP),13:10,"Retrasado, Ha salido 13:34",239.0,Airbus A321neo,S20
824,07/12/2025,Ryanair,FR3121,Beauvais (BVA),13:20,"Retrasado, Ha salido 13:34",189.0,Boeing 737-800,U36
825,07/12/2025,Easyjet,U28056,London (LGW),13:25,"En hora, Ha salido",156.0,Airbus A319,M6
826,07/12/2025,Pegasus Airlines,PC1528,Izmir (ADB),13:30,"En hora, Ha salido",180.0,Airbus A320,W44
827,07/12/2025,easyJet Europe,EC1380,Geneva (GVA),13:40,"Retrasado, Programado 13:50",180.0,Airbus A320,R12
828,07/12/2025,Ryanair,FR9811,London (STN),13:40,"En hora, Ha salido",189.0,Boeing 737-800,W43
829,07/12/2025,Ryanair,FR483,Malaga (AGP),13:50,"En hora, Programado",189.0,Boeing 737-800,R14
830,07/12/2025,Air Baltic,BT684,Riga (RIX),14:05,"En hora, Programado",149.0,Airbus A220-300,S24
831,07/12/2025,easyJet Europe,EC7153,Milan (MXP),14:05,"En hora, Programado",156.0,Airbus A319,R9
832,07/12/2025,Ryanair,FR1342,Palma de Mallorca (PMI),14:05,"En hora, Programado",189.0,Boeing 737-800,S21
833,07/12/2025,Ryanair,FR6920,Dublin (DUB),14:05,"En hora, Programado",197.0,Boeing 737 MAX 8,Y57
834,07/12/2025,Ryanair,FR4585,Porto (OPO),14:10,"En hora, Programado",197.0,Boeing 737 MAX 8,U35
835,07/12/2025,SunExpress,XQ895,Izmir (ADB),14:15,"En hora, Programado",189.0,Boeing 737-800,W46
836,07/12/2025,Transavia,HV5132,Amsterdam (AMS),14:20,"En hora, Programado",189.0,Boeing 737-800,S22
837,07/12/2025,easyJet Europe,EC7107,Geneva (GVA),14:25,"En hora, Programado",156.0,Airbus A319,R13
838,07/12/2025,Ryanair,FR6973,Rome (FCO),14:25,"En hora, Programado",189.0,Boeing 737-800,S23
839,07/12/2025,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40,"En hora, Programado",189.0,Boeing 737-800,U
840,07/12/2025,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,"En hora, Programado",189.0,Boeing 737-800,Y
841,07/12/2025,SmartWings,QS1059,Prague (PRG),14:55,"En hora, Programado",149.0,Airbus A220-300,U
842,07/12/2025,Ryanair,FR3320,Milan (BGY),15:00,"En hora, Ha salido",189.0,Boeing 737-800,U32
843,07/12/2025,Ryanair,FR774,Torino (TRN),15:15,"En hora, Ha salido",189.0,Boeing 737-800,S20
844,07/12/2025,BUZZ,RR3072,Prague (PRG),15:15,"En hora, Ha salido",189.0,Boeing 737-800,S25
845,07/12/2025,Transavia,TO4755,Paris (ORY),15:15,"En hora, Ha salido",186.0,Airbus A320neo,U31
846,07/12/2025,easyJet Europe,EC7694,Lisbon (LIS),15:20,"En hora, Ha salido",180.0,Airbus A320,R12
847,07/12/2025,Wizz Air,W61412,Warsaw (WMI),15:25,"En hora, Ha salido",239.0,Airbus A321neo,U35
848,07/12/2025,Ryanair,FR269,Milan (MXP),15:30,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U33
849,07/12/2025,Air Arabia Maroc,3O378,Tanger (TNG),15:35,"En hora, Ha salido",174.0,Airbus A320,Y55
850,07/12/2025,Ryanair,FR133,Berlin (BER),16:15,"En hora, Ha salido",189.0,Boeing 737-800,S21
851,07/12/2025,Ryanair,FR2922,Brussels (BRU),16:15,"En hora, Ha salido",189.0,Boeing 737-800,S23
852,07/12/2025,easyJet Europe,EC7173,Berlin (BER),16:30,"En hora, Ha salido",156.0,Airbus A319,R10
853,07/12/2025,Ryanair,FR9814,London (STN),16:40,"En hora, Ha salido",189.0,Boeing 737-800,W44
854,07/12/2025,Ryanair,FR8669,Dublin (DUB),16:55,"En hora, Ha salido",189.0,Boeing 737-800,W42
855,07/12/2025,Air Arabia Maroc,3O374,Casablanca (CMN),17:00,"En hora, Ha salido",174.0,Airbus A320,Y55
856,07/12/2025,Ryanair,FR2250,Marrakech (RAK),17:00,"En hora, Ha salido",189.0,Boeing 737-800,Y57
857,07/12/2025,BUZZ,RR8394,Budapest (BUD),17:15,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U36
858,07/12/2025,Ryanair,FR5718,Bratislava (BTS),17:20,"En hora, Ha salido",189.0,Boeing 737-800,U34
859,07/12/2025,Ryanair,FR12,Vienna (VIE),17:40,"En hora, Ha salido",189.0,Boeing 737-800,S24
860,07/12/2025,Volotea,V73573,Asturias (OVD),17:40,"En hora, Ha salido",156.0,Airbus A319,S23
861,07/12/2025,BUZZ,RR5252,Krakow (KRK),17:50,"Retrasado, Ha salido 19:37",189.0,Boeing 737-800,U31
862,07/12/2025,Ryanair,FR1681,Frankfurt-Hahn (HHN),18:00,"En hora, Ha salido",189.0,Boeing 737-800,U33
863,07/12/2025,Ryanair,FR777,Venice (VCE),18:00,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S22
864,07/12/2025,Ryanair,FR6305,Milan (BGY),18:05,"En hora, Ha salido",189.0,Boeing 737-800,S20
865,07/12/2025,easyJet Europe,EC7109,Geneva (GVA),18:15,"En hora, Ha salido",156.0,Airbus A319,R9
866,07/12/2025,Volotea,V73700,Vitoria (VIT),18:20,"En hora, Ha salido",180.0,Airbus A320,S25
867,07/12/2025,Ryanair,FR2406,Sevilla (SVQ),18:30,"En hora, Ha salido",189.0,Boeing 737-800,S21
868,07/12/2025,Wizz Air Malta,W43686,Iasi (IAS),18:30,"En hora, Ha salido",180.0,Airbus A320,U32
869,07/12/2025,Jet2,LS804,Manchester (MAN),18:35,"En hora, Ha salido",189.0,Boeing 737-800,W45
870,07/12/2025,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:45,"En hora, Ha salido",156.0,Airbus A319,R12
871,07/12/2025,Ryanair,FR8631,Tanger (TNG),18:45,"Retrasado, Ha salido 18:57",189.0,Boeing 737-800,Y53
872,07/12/2025,Transavia,HV6066,Rotterdam (RTM),18:50,"En hora, Ha salido",189.0,Boeing 737-800,U35
873,07/12/2025,Easyjet,U25716,Southend (SEN),18:55,"Retrasado, Ha salido 19:20",186.0,Airbus A320neo,M6
874,07/12/2025,Wizz Air,W61176,Katowice (KTW),18:55,"En hora, Ha salido",180.0,Airbus A320,R14
875,07/12/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"En hora, Ha salido",239.0,Airbus A321neo,U34
876,07/12/2025,easyJet Europe,EC7159,Milan (LIN),19:05,"En hora, Ha salido",156.0,Airbus A319,R10
877,07/12/2025,Wizz Air Malta,W43180,Bucharest (OTP),19:05,"Retrasado, Ha salido 19:18",230.0,Airbus A321,R13
878,07/12/2025,Ryanair,FR6394,Dublin (DUB),19:10,"Retrasado, Ha salido 19:30",197.0,Boeing 737 MAX 8,Y57
879,07/12/2025,Ryanair,FR3160,Bristol (BRS),19:25,"En hora, Ha salido",189.0,Boeing 737-800,W42
880,07/12/2025,Volotea,V72165,Nantes/Atlantique (NTE),19:30,"En hora, Ha salido",156.0,Airbus A319,S22
881,07/12/2025,Wizz Air,W64406,Sofia (SOF),19:35,"En hora, Ha salido",239.0,Airbus A321neo,S20
882,07/12/2025,Ryanair,FR2233,Al Aaroui (NDR),19:40,"En hora, Programado",189.0,Boeing 737-800,Y
883,07/12/2025,easyJet Europe,EC3750,Milan (MXP),19:45,"En hora, Ha salido",180.0,Airbus A320,R11
884,07/12/2025,Ryanair,FR5710,Napoli (NAP),19:45,"Retrasado, Ha salido 20:30",189.0,Boeing 737-800,U33
885,07/12/2025,Ryanair,FR9015,London (STN),19:45,"En hora, Ha salido",189.0,Boeing 737-800,W43
886,07/12/2025,Easyjet,U28058,London (LGW),19:45,"En hora, Ha salido",180.0,Airbus A320,M3
887,07/12/2025,Wizz Air,W64666,Larnaca (LCA),19:55,"En hora, Ha salido",230.0,Airbus A321,W44
888,07/12/2025,Ryanair,FR8136,Ibiza (IBZ),20:10,"En hora, Ha salido",189.0,Boeing 737-800,S24
889,07/12/2025,Wizz Air,W62096,Krakow (KRK),20:10,"Retrasado, Programado 22:13",239.0,Airbus A321neo,U34
890,07/12/2025,easyJet Europe,EC4212,Napoli (NAP),20:20,"En hora, Ha salido",180.0,Airbus A320,R9
891,07/12/2025,Transavia,HV6788,Eindhoven (EIN),20:20,"En hora, Ha salido",189.0,Boeing 737-800,U35
892,07/12/2025,Wizz Air,W67022,Bratislava (BTS),20:20,"En hora, Ha salido",239.0,Airbus A321neo,S21
893,07/12/2025,Ryanair,FR6985,Rome (FCO),20:30,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U34
894,07/12/2025,Eurowings,EW521,Cologne-Bonn (CGN),20:35,"En hora, Ha salido",180.0,Airbus A320,R13
895,07/12/2025,Air Serbia,JU585,Belgrade (BEG),20:35,"En hora, Ha salido",174.0,Airbus A320,Y55
896,07/12/2025,Norwegian Air Sweden AOC,D83659,Copenhagen (CPH),20:40,"En hora, Ha salido",197.0,Boeing 737 MAX 8,R12
897,07/12/2025,Eurowings,EW2521,Stuttgart (STR),20:40,"En hora, Ha salido",239.0,Airbus A321neo,R11
898,07/12/2025,Ryanair,FR4587,Porto (OPO),20:40,"En hora, Ha salido",189.0,Boeing 737-800,S23
899,07/12/2025,Luxair,LG3596,Luxembourg (LUX),20:40,"Retrasado, Ha salido 21:01",141.0,Boeing 737-700,U32
900,07/12/2025,Transavia,TO4759,Paris (ORY),20:45,"Retrasado, Ha salido 20:57",189.0,Boeing 737-800,S20
901,07/12/2025,Wizz Air,W62378,Budapest (BUD),20:45,"Retrasado, Ha salido 21:04",239.0,Airbus A321neo,U36
902,07/12/2025,Ryanair,FR6275,Edinburgh (EDI),20:50,"Retrasado, Ha salido 21:00",189.0,Boeing 737-800,W42
