,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate,Type_f,week_day,day_time,festivo,Visper_fest
2160,2025-12-04,Norwegian Air Shuttle,DY1741,oslo,13:25:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
2161,2025-12-04,Grupo Ryanair,FR3039,prague,13:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde,0,0
2162,2025-12-04,Luxair,LG3592,luxembourg,13:35:00,Retrasado,76,de Havilland Dash 8-400,U,EU,Jueves,Tarde,0,0
2163,2025-12-04,Grupo Ryanair,FR269,milan,13:40:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
2164,2025-12-04,Grupo Ryanair,FR6267,edinburgh,13:45:00,En hora,197,Boeing 737 MAX 8,Y,INT,Jueves,Tarde,0,0
2165,2025-12-04,Grupo Ryanair,FR846,milan,13:45:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Tarde,0,0
2166,2025-12-04,Jet2,LS804,manchester,13:50:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
2167,2025-12-04,Grupo Ryanair,FR2233,al aaroui,14:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
2168,2025-12-04,Air Baltic,BT684,riga,14:05:00,En hora,148,Airbus A220-300,U,EU,Jueves,Tarde,0,0
2169,2025-12-04,Grupo easy,EC7153,milan,14:10:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
2170,2025-12-04,SunExpress,XQ895,izmir,14:15:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
2171,2025-12-04,Kuwait Airways,KU136,kuwait city,14:25:00,En hora,235,Airbus A330-800,W,INT,Jueves,Tarde,0,0
2172,2025-12-04,Grupo Ryanair,FR9015,london,14:30:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
2173,2025-12-04,Grupo easy,EC4212,napoli,14:35:00,En hora,180,Airbus A320,R,EU,Jueves,Tarde,0,0
2174,2025-12-04,Norwegian Air Sweden AOC,D85502,stockholm,14:40:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
2175,2025-12-04,Bluebird Airways,BZ251,tel aviv,14:45:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
2176,2025-12-04,SmartWings,QS1059,prague,14:55:00,Retrasado,149,Airbus A220-300,U,EU,Jueves,Tarde,0,0
2177,2025-12-04,Grupo Ryanair,FR3189,fes,15:00:00,Retrasado,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
2178,2025-12-04,Grupo Ryanair,FR2922,brussels,16:05:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
2179,2025-12-04,Volotea,V73573,asturias,16:05:00,En hora,156,Airbus A319,R,NAC,Jueves,Tarde,0,0
2180,2025-12-04,Volotea,V73700,vitoria,16:15:00,En hora,180,Airbus A320,R,NAC,Jueves,Tarde,0,0
2181,2025-12-04,Grupo Ryanair,FR9045,london,16:30:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
2182,2025-12-04,Grupo Ryanair,FR9913,tallinn,16:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde,0,0
2183,2025-12-04,Grupo Ryanair,FR4585,porto,16:35:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde,0,0
2184,2025-12-04,Grupo easy,EC1378,geneva,16:50:00,Retrasado,180,Airbus A320,R,EU,Jueves,Tarde,0,0
2185,2025-12-04,Grupo easy,EC7173,berlin,17:25:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
2186,2025-12-04,Grupo Ryanair,RR8394,budapest,17:30:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
2187,2025-12-04,Volotea,V72327,strasbourg,17:30:00,En hora,180,Airbus A320,R,EU,Jueves,Tarde,0,0
2188,2025-12-04,Grupo Ryanair,RR6300,sofia,17:45:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
2189,2025-12-04,Grupo Ryanair,FR5718,bratislava,18:00:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
2190,2025-12-04,Grupo easy,EC7139,rennes/saint-jacques,18:15:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
2191,2025-12-04,Grupo Ryanair,FR3078,lisbon,18:30:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
2192,2025-12-04,Grupo Ryanair,FR6394,dublin,18:30:00,En hora,197,Boeing 737 MAX 8,W,INT,Jueves,Tarde,0,0
2193,2025-12-04,Grupo easy,EC7103,"basel, switzerland/mulhouse",18:40:00,Retrasado,156,Airbus A319,R,EU,Jueves,Tarde,0,0
2194,2025-12-04,Grupo wizz,W43180,bucharest,18:45:00,En hora,230,Airbus A321,S,EU,Jueves,Tarde,0,0
2195,2025-12-04,Grupo wizz,W61176,katowice,18:55:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Tarde,0,0
2196,2025-12-04,Grupo Ryanair,RR3193,riga,19:05:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
2197,2025-12-04,Grupo easy,EC7155,milan,19:15:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
2198,2025-12-04,Grupo Ryanair,FR1342,palma de mallorca,19:25:00,En hora,189,Boeing 737-800,S,NAC,Jueves,Tarde,0,0
2199,2025-12-04,Grupo Ryanair,FR8217,london,19:25:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
2200,2025-12-04,Grupo wizz,W64406,sofia,19:35:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde,0,0
2201,2025-12-04,Air Arabia Maroc,3O378,tanger,19:40:00,Retrasado,174,Airbus A320,Y,INT,Jueves,Tarde,0,0
2202,2025-12-04,Eurowings,EW2521,stuttgart,19:40:00,Retrasado,232,Airbus A321neo,S,EU,Jueves,Tarde,0,0
2203,2025-12-04,Grupo wizz,W61478,warsaw,19:40:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde,0,0
2204,2025-12-04,Grupo Ryanair,FR8598,reggio calabria,19:45:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
2205,2025-12-04,Grupo easy,U28058,london,19:45:00,En hora,186,Airbus A320neo,M,INT,Jueves,Tarde,0,0
2206,2025-12-04,Grupo Ryanair,FR8631,tanger,19:55:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
2207,2025-12-04,Volotea,V72167,lille/lesquin,19:55:00,En hora,180,Airbus A320,S,EU,Jueves,Tarde,0,0
2208,2025-12-04,Transavia,HV6788,eindhoven,20:00:00,Retrasado,189,Boeing 737-800,U,EU,Jueves,Noche,0,0
2209,2025-12-04,Grupo easy,EC1956,milan,20:15:00,En hora,180,Airbus A320,R,EU,Jueves,Noche,0,0
2210,2025-12-04,Air Arabia Maroc,3O376,al aaroui,20:25:00,Retrasado,174,Airbus A320,Y,INT,Jueves,Noche,0,0
2211,2025-12-04,Grupo Ryanair,FR3143,milan,20:25:00,En hora,189,Boeing 737-800,R,EU,Jueves,Noche,0,0
2212,2025-12-04,Grupo Ryanair,FR4587,porto,20:45:00,En hora,197,Boeing 737 MAX 8,R,EU,Jueves,Noche,0,0
2213,2025-12-04,Transavia,HV5136,amsterdam,20:45:00,En hora,232,Airbus A321neo,U,EU,Jueves,Noche,0,0
2214,2025-12-04,Grupo wizz,W62378,budapest,20:45:00,En hora,239,Airbus A321neo,U,EU,Jueves,Noche,0,0
2215,2025-12-04,Transavia,TO4759,paris,20:50:00,En hora,186,Airbus A320neo,U,EU,Jueves,Noche,0,0
2216,2025-12-04,Grupo easy,U22324,london,20:55:00,En hora,186,Airbus A320neo,M,INT,Jueves,Noche,0,0
2217,2025-12-04,Grupo wizz,W64738,skopje,20:55:00,En hora,239,Airbus A321neo,W,INT,Jueves,Noche,0,0
2218,2025-12-04,Grupo Ryanair,RR333,gdansk,21:00:00,En hora,189,Boeing 737-800,U,EU,Jueves,Noche,0,0
2219,2025-12-04,Aer Lingus,EI565,dublin,21:05:00,Retrasado,174,Airbus A320,W,INT,Jueves,Noche,0,0
2220,2025-12-04,Grupo easy,EC1380,geneva,21:15:00,Retrasado,180,Airbus A320,R,EU,Jueves,Noche,0,0
2221,2025-12-04,Grupo Ryanair,FR1527,valletta,21:20:00,Retrasado,197,Boeing 737 MAX 8,R,EU,Jueves,Noche,0,0
2222,2025-12-04,Grupo wizz,W43178,bucharest,21:20:00,Retrasado,230,Airbus A321,S,EU,Jueves,Noche,0,0
2223,2025-12-04,Grupo wizz,W46728,venice,21:20:00,En hora,230,Airbus A321,S,EU,Jueves,Noche,0,0
2224,2025-12-04,Grupo wizz,W43406,cluj-napoca,21:25:00,En hora,180,Airbus A320,S,EU,Jueves,Noche,0,0
2225,2025-12-04,Grupo Ryanair,RR3035,krakow,21:30:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Jueves,Noche,0,0
2226,2025-12-04,Grupo Ryanair,RR4084,warsaw,21:30:00,En hora,189,Boeing 737-800,U,EU,Jueves,Noche,0,0
2227,2025-12-04,Grupo wizz,W46020,rome,21:35:00,Retrasado,239,Airbus A321neo,S,EU,Jueves,Noche,0,0
2228,2025-12-04,Grupo wizz,W64116,belgrade,22:10:00,En hora,239,Airbus A321neo,Y,INT,Jueves,Noche,0,0
2229,2025-12-04,Grupo wizz,W45154,tirana,22:45:00,En hora,239,Airbus A321neo,W,INT,Jueves,Noche,0,0
2230,2025-12-05,Grupo easy,EC7105,geneva,06:10:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana,0,1
2231,2025-12-05,Grupo Ryanair,FR8183,bologna,06:10:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana,0,1
2232,2025-12-05,Grupo Ryanair,FR8231,london,06:10:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Mañana,0,1
2233,2025-12-05,Grupo Ryanair,FR777,venice,06:20:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,1
2234,2025-12-05,Grupo Ryanair,FR846,milan,06:25:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,1
2235,2025-12-05,Grupo Ryanair,FR133,berlin,06:35:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,1
2236,2025-12-05,Grupo Ryanair,FR4545,porto,06:45:00,En hora,197,Boeing 737 MAX 8,R,EU,Viernes,Mañana,0,1
2237,2025-12-05,Grupo easy,EC7101,"basel, switzerland/mulhouse",07:20:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana,0,1
2238,2025-12-05,Grupo easy,EC7199,edinburgh,07:20:00,En hora,156,Airbus A319,M,INT,Viernes,Mañana,0,1
2239,2025-12-05,Grupo Ryanair,LW2889,palma de mallorca,07:40:00,En hora,180,Airbus A320,S,NAC,Viernes,Mañana,0,1
2240,2025-12-05,Norwegian Air Sweden AOC,D85502,stockholm,08:00:00,Retrasado,189,Boeing 737-800,S,EU,Viernes,Mañana,0,1
2241,2025-12-05,Grupo Ryanair,FR3976,dublin,08:00:00,En hora,189,Boeing 737-800,W,INT,Viernes,Mañana,0,1
2242,2025-12-05,Grupo Ryanair,FR3185,rabat,08:10:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Mañana,0,1
2243,2025-12-05,Grupo Ryanair,FR6973,rome,08:15:00,En hora,189,Boeing 737-800,R,EU,Viernes,Mañana,0,1
2244,2025-12-05,Grupo easy,EC1376,geneva,08:40:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana,0,1
2245,2025-12-05,Grupo Ryanair,FR5752,valletta,08:40:00,En hora,197,Boeing 737 MAX 8,S,EU,Viernes,Mañana,0,1
2246,2025-12-05,Transavia,TO4751,paris,08:45:00,En hora,186,Airbus A320neo,U,EU,Viernes,Mañana,0,1
2247,2025-12-05,Grupo Ryanair,FR1165,sevilla,09:00:00,En hora,189,Boeing 737-800,S,NAC,Viernes,Mañana,0,1
2248,2025-12-05,Grupo wizz,W62048,krakow,09:05:00,En hora,239,Airbus A321neo,S,EU,Viernes,Mañana,0,1
2249,2025-12-05,Grupo easy,EC3737,milan,09:10:00,En hora,180,Airbus A320,R,EU,Viernes,Mañana,0,1
2250,2025-12-05,Grupo Ryanair,FR2834,charleroi,09:15:00,En hora,197,Boeing 737 MAX 8,U,EU,Viernes,Mañana,0,1
2251,2025-12-05,Air Arabia Maroc,3O374,casablanca,09:25:00,En hora,174,Airbus A320,Y,INT,Viernes,Mañana,0,1
2252,2025-12-05,Grupo Ryanair,LW12,vienna,09:25:00,En hora,180,Airbus A320,R,EU,Viernes,Mañana,0,1
2253,2025-12-05,Grupo wizz,W43176,bucharest,09:25:00,En hora,230,Airbus A321,S,EU,Viernes,Mañana,0,1
2254,2025-12-05,Grupo wizz,W45088,tirana,09:25:00,En hora,230,Airbus A321,W,INT,Viernes,Mañana,0,1
2255,2025-12-05,Grupo wizz,W62376,budapest,09:25:00,En hora,239,Airbus A321neo,U,EU,Viernes,Mañana,0,1
2256,2025-12-05,Grupo Ryanair,FR3028,ibiza,09:40:00,En hora,189,Boeing 737-800,U,NAC,Viernes,Mañana,0,1
2257,2025-12-05,Grupo Ryanair,FR3320,milan,09:45:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,1
2258,2025-12-05,Transavia,HV6788,eindhoven,09:45:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,1
2259,2025-12-05,Grupo easy,U26654,birmingham,09:45:00,Retrasado,186,Airbus A320neo,M,INT,Viernes,Mañana,0,1
2260,2025-12-05,Air Arabia Maroc,3O378,tanger,09:50:00,En hora,174,Airbus A320,Y,INT,Viernes,Mañana,0,1
2261,2025-12-05,Grupo easy,EC7656,lisbon,09:55:00,Retrasado,230,Airbus A321,R,EU,Viernes,Mañana,0,1
2262,2025-12-05,Air Serbia,JU581,belgrade,09:55:00,Retrasado,174,Airbus A320,Y,INT,Viernes,Mañana,0,1
2263,2025-12-05,Grupo Ryanair,FR9015,london,10:00:00,Retrasado,197,Boeing 737 MAX 8,W,INT,Viernes,Mañana,0,1
2264,2025-12-05,Grupo wizz,W46018,rome,10:00:00,En hora,239,Airbus A321neo,S,EU,Viernes,Mañana,0,1
2265,2025-12-05,Grupo Ryanair,FR6920,dublin,10:05:00,En hora,197,Boeing 737 MAX 8,Y,INT,Viernes,Mañana,0,1
2266,2025-12-05,Transavia,HV5132,amsterdam,10:05:00,Retrasado,232,Airbus A321neo,S,EU,Viernes,Mañana,0,1
2267,2025-12-05,Eurowings,EW7521,hamburg,10:10:00,En hora,180,Airbus A320,S,EU,Viernes,Mañana,0,1
2268,2025-12-05,Grupo wizz,W61476,warsaw,10:15:00,Retrasado,239,Airbus A321neo,U,EU,Viernes,Mañana,0,1
2269,2025-12-05,Grupo Ryanair,FR2239,marrakech,10:20:00,Retrasado,189,Boeing 737-800,Y,INT,Viernes,Mañana,0,1
2270,2025-12-05,Grupo easy,U22002,manchester,10:25:00,Retrasado,186,Airbus A320neo,M,INT,Viernes,Mañana,0,1
2271,2025-12-05,Grupo easy,U22324,london,10:25:00,Retrasado,186,Airbus A320neo,M,INT,Viernes,Mañana,0,1
2272,2025-12-05,Grupo easy,EC7131,nice/cote d'azur,10:30:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana,0,1
2273,2025-12-05,Grupo Ryanair,FR6267,edinburgh,10:30:00,Retrasado,189,Boeing 737-800,W,INT,Viernes,Mañana,0,1
2274,2025-12-05,Grupo easy,EC4212,napoli,10:35:00,En hora,180,Airbus A320,R,EU,Viernes,Mañana,0,1
2275,2025-12-05,Transavia,HV6064,rotterdam,10:40:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,1
2276,2025-12-05,Grupo easy,U22704,bristol,10:50:00,En hora,180,Airbus A320,M,INT,Viernes,Mañana,0,1
2277,2025-12-05,Grupo Ryanair,FR5270,manchester,10:55:00,En hora,197,Boeing 737 MAX 8,W,INT,Viernes,Mañana,0,1
2278,2025-12-05,Grupo Ryanair,RR8384,budapest,11:00:00,En hora,189,Boeing 737-800,R,EU,Viernes,Mañana,0,1
2279,2025-12-05,Grupo Ryanair,FR3166,palermo,11:10:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana,0,1
2280,2025-12-05,Grupo Ryanair,FR269,milan,11:20:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,1
2281,2025-12-05,FLYONE Armenia,3F232,yerevan,11:30:00,Retrasado,180,Airbus A320,W,INT,Viernes,Mañana,0,1
2282,2025-12-05,Aer Lingus,EI563,dublin,11:35:00,En hora,174,Airbus A320,W,INT,Viernes,Mañana,0,1
2283,2025-12-05,Grupo Ryanair,FR3121,paris,11:35:00,En hora,197,Boeing 737 MAX 8,U,EU,Viernes,Mañana,0,1
2284,2025-12-05,Grupo Ryanair,LW2896,palma de mallorca,11:35:00,En hora,180,Airbus A320,U,NAC,Viernes,Mañana,0,1
2285,2025-12-05,Grupo easy,EC7141,strasbourg,11:45:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana,0,1
2286,2025-12-05,Grupo Ryanair,RR3049,krakow,11:45:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana,0,1
2287,2025-12-05,Grupo easy,U28056,london,11:45:00,En hora,186,Airbus A320neo,M,INT,Viernes,Mañana,0,1
2288,2025-12-05,Icelandair,FI597,keflavik,11:50:00,Retrasado,160,Boeing 737 MAX 8,U,EU,Viernes,Mañana,0,1
2289,2025-12-05,Grupo Ryanair,FR774,torino,11:55:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana,0,1
2290,2025-12-05,Grupo easy,EC8064,london,12:15:00,En hora,156,Airbus A319,M,INT,Viernes,Tarde,0,1
2291,2025-12-05,Grupo Ryanair,FR4585,porto,12:15:00,En hora,197,Boeing 737 MAX 8,S,EU,Viernes,Tarde,0,1
2292,2025-12-05,Norwegian Air Sweden AOC,D83657,copenhagen,12:30:00,Retrasado,189,Boeing 737 MAX 8,S,EU,Viernes,Tarde,0,1
2293,2025-12-05,Grupo Ryanair,FR575,bologna,12:45:00,En hora,189,Boeing 737-800,R,EU,Viernes,Tarde,0,1
2294,2025-12-05,Grupo Ryanair,FR58,napoli,12:45:00,Retrasado,189,Boeing 737-800,S,EU,Viernes,Tarde,0,1
2295,2025-12-05,Pegasus Airlines,PC1092,istanbul,12:45:00,En hora,239,Airbus A321neo,W,INT,Viernes,Tarde,0,1
2296,2025-12-05,Grupo Ryanair,FR6874,dublin,12:55:00,Retrasado,197,Boeing 737 MAX 8,Y,INT,Viernes,Tarde,0,1
2297,2025-12-05,Grupo wizz,W67022,bratislava,12:55:00,En hora,239,Airbus A321neo,U,EU,Viernes,Tarde,0,1
2298,2025-12-05,Grupo wizz,W46330,milan,13:10:00,Retrasado,239,Airbus A321neo,U,EU,Viernes,Tarde,0,1
2299,2025-12-05,HiSky,H4264,bucharest,13:20:00,En hora,186,Airbus A320,R,EU,Viernes,Tarde,0,1
2300,2025-12-05,Norwegian Air Shuttle,DY1741,oslo,13:25:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde,0,1
2301,2025-12-05,FlyOne,5F5512,chisinau,13:30:00,Retrasado,194,Airbus A321,W,INT,Viernes,Tarde,0,1
2302,2025-12-05,Pegasus Airlines,PC1528,izmir,13:30:00,En hora,180,Airbus A320,Y,INT,Viernes,Tarde,0,1
2303,2025-12-05,Grupo Ryanair,FR2922,brussels,13:35:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde,0,1
2304,2025-12-05,Grupo Ryanair,FR6078,ouarzazate,13:50:00,En hora,189,Boeing 737-800,W,INT,Viernes,Tarde,0,1
2305,2025-12-05,Jet2,LS804,manchester,13:50:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Tarde,0,1
2306,2025-12-05,Grupo Ryanair,FR3180,rome,13:55:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde,0,1
2307,2025-12-05,Air Baltic,BT684,riga,14:05:00,Retrasado,148,Airbus A220-300,U,EU,Viernes,Tarde,0,1
2308,2025-12-05,Azores Airlines,S4507,ponta delgada,14:05:00,En hora,186,Airbus A320neo,U,EU,Viernes,Tarde,0,1
2309,2025-12-05,Turkish Airlines,TK608,ankara,14:15:00,En hora,151,Boeing 737 MAX 8,Y,INT,Viernes,Tarde,0,1
2310,2025-12-05,Grupo easy,EC7153,milan,14:20:00,Retrasado,156,Airbus A319,R,EU,Viernes,Tarde,0,1
2311,2025-12-05,Grupo Ryanair,LW7351,vienna,14:20:00,En hora,180,Airbus A320,U,EU,Viernes,Tarde,0,1
2312,2025-12-05,Grupo Ryanair,FR8215,london,14:35:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Tarde,0,1
2313,2025-12-05,Grupo easy,EC7107,geneva,14:40:00,En hora,156,Airbus A319,R,EU,Viernes,Tarde,0,1
2314,2025-12-05,Grupo Ryanair,FR2233,al aaroui,14:40:00,En hora,189,Boeing 737-800,W,INT,Viernes,Tarde,0,1
2315,2025-12-05,Volotea,V71443,ancona,14:45:00,En hora,180,Airbus A320,S,EU,Viernes,Tarde,0,1
2316,2025-12-05,Grupo wizz,W64406,sofia,14:50:00,En hora,239,Airbus A321neo,S,EU,Viernes,Tarde,0,1
2317,2025-12-05,Grupo Ryanair,FR2507,cologne-bonn,14:55:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde,0,1
2318,2025-12-05,Grupo Ryanair,FR867,venice,14:55:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde,0,1
2319,2025-12-05,SmartWings,QS1059,prague,14:55:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde,0,1
2320,2025-12-05,Grupo Ryanair,FR1342,palma de mallorca,15:00:00,En hora,189,Boeing 737-800,U,NAC,Viernes,Tarde,0,1
2321,2025-12-05,Grupo Ryanair,FR5718,bratislava,15:10:00,En hora,189,Boeing 737-800,R,EU,Viernes,Tarde,0,1
2322,2025-12-05,Volotea,V73735,murcia,15:15:00,En hora,156,Airbus A319,U,NAC,Viernes,Tarde,0,1
2323,2025-12-05,Grupo Ryanair,FR483,malaga,15:25:00,Retrasado,197,Boeing 737 MAX 8,U,NAC,Viernes,Tarde,0,1
2324,2025-12-05,Grupo easy,EC7694,lisbon,15:30:00,Retrasado,180,Airbus A320,R,EU,Viernes,Tarde,0,1
2325,2025-12-05,Grupo wizz,W61412,warsaw,15:40:00,En hora,239,Airbus A321neo,U,EU,Viernes,Tarde,0,1
2326,2025-12-05,Pegasus Airlines,PC1094,istanbul,15:45:00,En hora,239,Airbus A321neo,Y,INT,Viernes,Tarde,0,1
2327,2025-12-05,Grupo Ryanair,FR9045,london,16:05:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Tarde,0,1
2328,2025-12-05,Norwegian Air Sweden AOC,D85510,copenhagen,16:15:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde,0,1
2329,2025-12-05,Grupo Ryanair,FR2925,brussels,16:15:00,Retrasado,189,Boeing 737-800,R,EU,Viernes,Tarde,0,1
2330,2025-12-05,Grupo Ryanair,FR6985,rome,16:15:00,Retrasado,189,Boeing 737-800,S,EU,Viernes,Tarde,0,1
2331,2025-12-05,Grupo wizz,W43564,timisoara,16:25:00,En hora,180,Airbus A320,U,EU,Viernes,Tarde,0,1
2332,2025-12-05,Grupo Ryanair,FR3129,ibiza,16:45:00,Retrasado,189,Boeing 737-800,S,NAC,Viernes,Tarde,0,1
2333,2025-12-05,Grupo easy,EC7173,berlin,16:50:00,Retrasado,156,Airbus A319,R,EU,Viernes,Tarde,0,1
2334,2025-12-05,Volotea,V73700,vitoria,16:50:00,En hora,180,Airbus A320,U,NAC,Viernes,Tarde,0,1
2335,2025-12-05,Grupo Ryanair,FR878,venice,16:55:00,En hora,180,Airbus A320,R,EU,Viernes,Tarde,0,1
2336,2025-12-05,Grupo Ryanair,FR4587,porto,17:05:00,En hora,197,Boeing 737 MAX 8,S,EU,Viernes,Tarde,0,1
2337,2025-12-05,Grupo wizz,W67920,kopitnari,17:15:00,En hora,239,Airbus A321neo,Y,INT,Viernes,Tarde,0,1
2338,2025-12-05,Grupo Ryanair,FR3076,stockholm,17:30:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Viernes,Tarde,0,1
2339,2025-12-05,Volotea,V73573,asturias,17:40:00,En hora,156,Airbus A319,U,NAC,Viernes,Tarde,0,1
2340,2025-12-05,Transavia,HV5134,amsterdam,17:45:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde,0,1
2341,2025-12-05,Grupo Ryanair,FR6341,rome,18:00:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde,0,1
2342,2025-12-05,Grupo Ryanair,FR6353,milan,18:00:00,En hora,197,Boeing 737 MAX 8,S,EU,Viernes,Tarde,0,1
2343,2025-12-05,Grupo easy,EC7205,southampton,18:10:00,En hora,156,Airbus A319,M,INT,Viernes,Tarde,0,1
2344,2025-12-05,Air Arabia Maroc,3O398,rabat,18:30:00,Retrasado,174,Airbus A320,Y,INT,Viernes,Tarde,0,1
2345,2025-12-05,Grupo wizz,W43686,iasi,18:30:00,En hora,180,Airbus A320,U,EU,Viernes,Tarde,0,1
2346,2025-12-05,Grupo Ryanair,FR2098,bologna,18:35:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde,0,1
2347,2025-12-05,Grupo easy,EC7103,"basel, switzerland/mulhouse",18:45:00,Retrasado,156,Airbus A319,R,EU,Viernes,Tarde,0,1
2348,2025-12-05,Grupo Ryanair,FR3189,fes,18:50:00,Retrasado,189,Boeing 737-800,W,INT,Viernes,Tarde,0,1
2349,2025-12-05,Grupo wizz,W61478,warsaw,19:00:00,En hora,239,Airbus A321neo,U,EU,Viernes,Tarde,0,1
2350,2025-12-05,Grupo easy,EC7155,milan,19:10:00,Retrasado,156,Airbus A319,R,EU,Viernes,Tarde,0,1
2351,2025-12-05,Grupo Ryanair,FR149,berlin,19:15:00,En hora,197,Boeing 737 MAX 8,R,EU,Viernes,Tarde,0,1
2352,2025-12-05,Grupo Ryanair,FR3078,lisbon,19:20:00,En hora,189,Boeing 737-800,R,EU,Viernes,Tarde,0,1
2353,2025-12-05,Grupo Ryanair,RR6330,sofia,19:20:00,En hora,189,Boeing 737-800,R,EU,Viernes,Tarde,0,1
2354,2025-12-05,Grupo Ryanair,FR9111,torino,19:25:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Viernes,Tarde,0,1
2355,2025-12-05,Volotea,V72165,nantes/atlantique,19:30:00,En hora,156,Airbus A319,S,EU,Viernes,Tarde,0,1
2356,2025-12-05,Eurowings,EW9443,dusseldorf,19:35:00,Retrasado,232,Airbus A321neo,S,EU,Viernes,Tarde,0,1
2357,2025-12-05,Grupo Ryanair,FR2330,al aaroui,19:35:00,En hora,189,Boeing 737-800,W,INT,Viernes,Tarde,0,1
2358,2025-12-05,Grupo Ryanair,LW7362,vienna,19:40:00,En hora,180,Airbus A320,S,EU,Viernes,Tarde,0,1
2359,2025-12-05,Grupo easy,U28058,london,19:40:00,Retrasado,180,Airbus A320,M,INT,Viernes,Tarde,0,1
2360,2025-12-05,Grupo Ryanair,FR6374,paris,19:45:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde,0,1
2361,2025-12-05,Eurowings,EW2521,stuttgart,19:55:00,Retrasado,232,Airbus A321neo,S,EU,Viernes,Tarde,0,1
2362,2025-12-05,Volotea,V71415,verona,19:55:00,En hora,180,Airbus A320,U,EU,Viernes,Tarde,0,1
2363,2025-12-05,Grupo wizz,W64666,larnaca,19:55:00,En hora,230,Airbus A321,W,INT,Viernes,Tarde,0,1
